variable,,T2,T2,TSK,TSK
stat,,mean,std,mean,std
domain,time,,,,
d01,2016-05-25 06:00:00,-0.5292900204658508,1.6213196516036987,1.8878649473190308,0.7018418312072754
d01,2016-05-25 16:00:00,1.9538098573684692,0.2300143837928772,3.330590009689331,0.6214357018470764
d01,2016-05-26 06:00:00,-4.2568159103393555,1.3978389501571655,-0.2966647744178772,1.063106656074524
d01,2016-05-26 16:00:00,1.4509955644607544,0.6525335907936096,2.9242351055145264,1.1172916889190674
d01,2016-05-27 06:00:00,0.5863885283470154,0.8270719051361084,1.7726033926010132,0.662217378616333
d01,2016-05-27 16:00:00,1.2396715879440308,0.22627520561218262,2.7511425018310547,0.5311564803123474
d01,2016-05-28 06:00:00,-0.0664265900850296,0.7396458387374878,0.915985107421875,0.624637246131897
d01,2016-05-28 16:00:00,0.6369052529335022,1.0490049123764038,2.0252416133880615,1.49022376537323
d01,2016-05-29 06:00:00,-2.487640619277954,0.7388100028038025,-0.1184760257601738,0.551352322101593
d01,2016-05-29 16:00:00,1.0286051034927368,0.7973074913024902,1.9905904531478882,1.4078446626663208
d01,2016-05-30 06:00:00,-0.4767659902572632,0.5953932404518127,-0.2933552861213684,0.8584306836128235
d01,2016-05-30 16:00:00,-0.1252238005399704,0.5779644250869751,0.8235202431678772,2.2626609802246094
d01,2016-05-31 06:00:00,0.0995890274643898,0.4825495183467865,0.3658616840839386,0.5418933629989624
d01,2016-05-31 16:00:00,0.5843302607536316,0.6500931978225708,2.2066311836242676,1.826174020767212
d01,2016-06-01 06:00:00,2.267991781234741,0.5952962636947632,3.634538412094116,0.6824727654457092
d01,2016-06-01 16:00:00,0.7247721552848816,0.3638420104980469,1.7822061777114868,0.941047728061676
d01,2016-06-02 06:00:00,0.2890964150428772,0.1217307522892952,0.6043972373008728,0.2604353427886963
d01,2016-06-02 16:00:00,0.5278828740119934,0.4378833472728729,1.4973312616348267,0.8806453943252563
d01,2016-06-03 06:00:00,-0.183193638920784,0.2247518002986908,0.2553371787071228,0.32867002487182617
d01,2016-06-03 16:00:00,1.5166592597961426,0.3637421131134033,2.724989175796509,1.1791795492172241
d01,2016-06-04 06:00:00,0.7489420771598816,0.5379892587661743,1.3054131269454956,0.8680246472358704
d01,2016-06-04 16:00:00,0.7201402187347412,0.545272707939148,1.8559503555297852,0.9301239252090454
d01,2016-06-05 06:00:00,-0.2716505229473114,0.2537672817707062,0.1815897673368454,0.38504257798194885
d01,2016-06-05 16:00:00,2.2514002323150635,0.7146304249763489,4.011393070220947,1.570939302444458
d01,2016-06-06 06:00:00,2.041425943374634,0.38957691192626953,2.3639323711395264,0.4953233599662781
d01,2016-06-06 16:00:00,1.9814554452896118,0.1670398712158203,3.567491292953491,0.8067016005516052
d01,2016-06-07 06:00:00,1.2068074941635132,1.2654399871826172,1.8702664375305176,1.724090576171875
d01,2016-06-07 16:00:00,2.674102783203125,0.2697781026363373,4.182322025299072,0.9783702492713928
d01,2016-06-08 06:00:00,1.7060546875,0.5055956244468689,2.1675074100494385,0.7960405945777893
d01,2016-06-08 16:00:00,2.2815754413604736,0.17668063938617706,3.124457359313965,0.8898264765739441
d01,2016-06-09 06:00:00,0.8618333339691162,0.677799642086029,1.3988207578659058,0.8397490978240967
d01,2016-06-09 16:00:00,2.091996908187866,0.21924230456352234,3.4387786388397217,0.9069117903709412
d01,2016-06-10 06:00:00,1.7225781679153442,0.6827464699745178,2.032036781311035,0.8697078824043274
d01,2016-06-10 16:00:00,1.3589645624160767,0.17914973199367523,2.7909748554229736,0.8357946872711182
d01,2016-06-11 06:00:00,-0.3403693437576294,0.7938653230667114,0.7184041142463684,1.023099422454834
d01,2016-06-11 16:00:00,2.0682475566864014,0.22752155363559723,3.5686511993408203,0.8051844835281372
d01,2016-06-12 06:00:00,2.053565263748169,0.4584459662437439,2.589765787124634,0.47235968708992004
d01,2016-06-12 16:00:00,3.374457359313965,0.30981624126434326,4.782504558563232,0.9450191855430603
d01,2016-06-13 06:00:00,1.9309455156326294,0.4705143868923187,2.1660358905792236,0.6763310432434082
d01,2016-06-13 16:00:00,1.0301241874694824,0.10531700402498245,2.150031089782715,0.8319371938705444
d01,2016-06-14 06:00:00,1.5555419921875,0.7569795846939087,2.1540050506591797,1.0149592161178589
d01,2016-06-14 16:00:00,1.653049111366272,0.29920628666877747,2.262580156326294,0.9720374941825867
d01,2016-06-15 06:00:00,-1.980770468711853,1.4372786283493042,-0.371649831533432,1.5789520740509033
d01,2016-06-15 16:00:00,0.5700175166130066,0.18935203552246094,1.8644037246704102,0.7332214117050171
d01,2016-06-16 06:00:00,-0.2798868715763092,0.41592127084732056,-0.0031975607853382826,0.4152083694934845
d01,2016-06-16 16:00:00,1.8103705644607544,0.5087023973464966,3.4797093868255615,0.7255359888076782
d01,2016-06-17 06:00:00,1.2712979316711426,0.25216224789619446,1.5227729082107544,0.3107823431491852
d01,2016-06-17 16:00:00,0.1225314661860466,0.32899895310401917,1.1061129570007324,0.9656922817230225
d01,2016-06-18 06:00:00,-0.2280171662569046,0.9917212724685669,1.674496054649353,1.9406129121780396
d01,2016-06-18 16:00:00,0.223843052983284,0.3843473196029663,0.9200065732002258,0.7972171306610107
d01,2016-06-19 06:00:00,-1.8453946113586426,1.5605486631393433,-0.1430087685585022,1.033504843711853
d01,2016-06-19 16:00:00,1.7963765859603882,0.42161357402801514,3.0729100704193115,1.1662219762802124
d01,2016-06-20 06:00:00,-0.0986802950501442,1.21004319190979,0.6711629033088684,1.1189929246902466
