sensornumber,0
82,113.8114242553711
139,26.021055221557617
130,84.25959777832031
32,45.69468307495117
10,35.600730895996094
129,50.89859390258789
105,20.80170249938965
80,22.608877182006836
34,55.45891189575195
71,25.72426414489746
35,22.35883331298828
106,91.37244415283203
91,52.3896369934082
131,52.3896369934082
19,46.36103057861328
42,39.03742218017578
27,8.60387134552002
5,103.09122467041016
88,27.79303741455078
72,40.648948669433594
70,31.47317123413086
40,18.06151580810547
132,7.562119483947754
48,29.074113845825195
143,29.074113845825195
120,29.074113845825195
33,28.52332878112793
54,45.48698806762695
102,12.28113842010498
124,23.218503952026367
127,110.47245025634766
64,118.69474792480469
79,66.34927368164062
13,44.4897575378418
69,36.41340255737305
28,34.54740524291992
83,0.0
60,33.96514892578125
68,195.13360595703125
74,65.52391052246094
47,23.72505760192871
63,88.37459564208984
94,141.75094604492188
20,30.956844329833984
16,51.15718078613281
98,31.870153427124023
107,30.930917739868164
9,77.94783020019531
86,27.82598876953125
4,106.20972442626953
53,41.00305938720703
43,21.411996841430664
17,26.021055221557617
97,3.095654010772705
66,14.249323844909668
122,18.06151580810547
109,18.06151580810547
99,24.107763290405273
128,67.6468505859375
3,47.95933532714844
73,128.80780029296875
41,21.026052474975586
103,86.99373626708984
123,112.59114074707031
50,34.54740524291992
108,30.202411651611328
12,29.613733291625977
100,31.556394577026367
137,55.96227264404297
77,8.682527542114258
136,8.682527542114258
22,23.577924728393555
90,105.89911651611328
31,54.21531677246094
92,41.625640869140625
2,107.85441589355469
110,109.23260498046875
11,74.78167724609375
141,56.771053314208984
126,19.534194946289062
78,28.458038330078125
62,2.5364699363708496
24,20.29701805114746
75,176.8470458984375
65,34.22688293457031
85,81.42465209960938
29,32.380008697509766
144,106.15605163574219
21,18.8426456451416
134,47.60118103027344
44,15.82136058807373
