variable,,T2,T2,TSK,TSK
stat,,mean,std,mean,std
domain,time,,,,
d01,2016-07-23 06:00:00,297.224609375,1.3567540645599365,296.599853515625,1.2234197854995728
d01,2016-07-23 16:00:00,309.1928405761719,1.9108607769012451,310.919921875,2.1722896099090576
d01,2016-07-24 06:00:00,293.4376525878906,1.0844694375991821,292.7361755371094,0.9187065362930298
d01,2016-07-24 16:00:00,307.3078308105469,0.3052380383014679,312.041015625,0.6246864199638367
d01,2016-07-25 06:00:00,294.8154296875,1.0146732330322266,295.0650939941406,1.0138025283813477
d01,2016-07-25 16:00:00,310.3023681640625,0.5088228583335876,314.7767028808594,0.7724263072013855
d01,2016-07-26 06:00:00,297.8874816894531,1.0290037393569946,297.7882995605469,0.886500358581543
d01,2016-07-26 16:00:00,310.1164245605469,0.6007729768753052,314.4182434082031,0.7715523838996887
d01,2016-07-27 06:00:00,295.0316162109375,1.2667288780212402,294.4822692871094,1.2197048664093018
d01,2016-07-27 16:00:00,307.4878845214844,0.49451738595962524,312.7403869628906,0.8354874849319458
d01,2016-07-28 06:00:00,295.6698303222656,0.6467838287353516,296.0127868652344,0.5619285106658936
d01,2016-07-28 16:00:00,303.35479736328125,0.39554688334465027,308.0926208496094,0.5598635077476501
d01,2016-07-29 06:00:00,295.6036682128906,0.305098295211792,295.7508850097656,0.36260586977005005
d01,2016-07-29 16:00:00,301.9047546386719,0.6608927249908447,307.2291259765625,0.8255270719528198
d01,2016-07-30 06:00:00,293.7362365722656,0.4490267038345337,294.1440124511719,0.48464083671569824
d01,2016-07-30 16:00:00,305.2642517089844,0.34908202290534973,310.1978454589844,0.5448567867279053
d01,2016-07-31 06:00:00,291.9097595214844,0.23101525008678436,292.5726013183594,0.3187800943851471
d01,2016-07-31 16:00:00,303.611328125,0.3712886571884155,309.5207214355469,0.6613699793815613
d01,2016-08-01 06:00:00,292.5581359863281,0.3091765344142914,293.0394287109375,0.3880873918533325
d01,2016-08-01 16:00:00,302.454833984375,0.22295911610126495,307.9129333496094,0.4406220316886902
d01,2016-08-02 06:00:00,291.000244140625,0.3753373622894287,291.3308410644531,0.5021700859069824
d01,2016-08-02 16:00:00,300.2013854980469,0.2682444453239441,305.5957946777344,0.5681613683700562
d01,2016-08-03 06:00:00,288.5473937988281,0.24940793216228485,288.6258544921875,0.3734230697154999
d01,2016-08-03 16:00:00,300.3945617675781,0.3092922568321228,304.6842956542969,0.9523417353630066
d01,2016-08-04 06:00:00,286.3278503417969,0.6258602738380432,286.6235046386719,0.7671262621879578
d01,2016-08-04 16:00:00,300.803466796875,0.33947640657424927,306.1832275390625,0.5290569067001343
d01,2016-08-05 06:00:00,289.4112548828125,0.16276997327804565,289.99627685546875,0.29139235615730286
d01,2016-08-05 16:00:00,302.7882995605469,0.4893769323825836,305.64501953125,1.6017019748687744
d01,2016-08-06 06:00:00,292.6732482910156,0.6645500659942627,292.4686279296875,0.607937216758728
d01,2016-08-06 16:00:00,308.3316650390625,0.7248680591583252,311.224609375,1.9165252447128296
d01,2016-08-07 06:00:00,291.3630676269531,0.7627342939376831,290.36376953125,0.9313653707504272
d01,2016-08-07 16:00:00,305.88458251953125,0.41158849000930786,310.23974609375,0.8173298835754395
d01,2016-08-08 06:00:00,291.186767578125,0.9955775737762451,290.6109619140625,0.9535589218139648
d01,2016-08-08 16:00:00,304.680908203125,0.3756118416786194,309.2564697265625,0.5387290120124817
d01,2016-08-09 06:00:00,288.8334045410156,0.5525214672088623,288.8890380859375,0.6033568978309631
d01,2016-08-09 16:00:00,298.7153625488281,0.47161561250686646,300.4781799316406,1.218313455581665
d01,2016-08-10 06:00:00,291.68194580078125,0.4570583999156952,291.791259765625,0.46760934591293335
d01,2016-08-10 16:00:00,307.9501647949219,0.5268891453742981,312.4997253417969,0.7413045167922974
d01,2016-08-11 06:00:00,293.5862731933594,1.1176164150238037,293.6822204589844,1.0210503339767456
d01,2016-08-11 16:00:00,310.1033935546875,0.4651126265525818,314.6755065917969,0.7803575992584229
d01,2016-08-12 06:00:00,294.71435546875,1.5459634065628052,294.4617004394531,1.3793333768844604
d01,2016-08-12 16:00:00,310.6139221191406,0.4683959186077118,315.5612487792969,0.6699855327606201
d01,2016-08-13 06:00:00,294.8446960449219,0.7608814239501953,295.2601013183594,0.9507119655609131
d01,2016-08-13 16:00:00,310.6253356933594,0.5747381448745728,315.1352233886719,1.4060674905776978
d01,2016-08-14 06:00:00,298.7289733886719,0.8321399092674255,298.3940734863281,0.8982956409454346
d01,2016-08-14 16:00:00,309.9158935546875,0.6933825612068176,314.8356018066406,0.7509039640426636
d01,2016-08-15 06:00:00,296.9100036621094,1.0859248638153076,296.67333984375,0.9870097041130066
d01,2016-08-15 16:00:00,309.7757263183594,0.4630577862262726,315.5188903808594,0.8349096179008484
d01,2016-08-16 06:00:00,295.1377258300781,0.9502997398376465,295.4045104980469,0.9805195927619934
d01,2016-08-16 16:00:00,308.999267578125,0.9729795455932617,312.2969665527344,2.2854208946228027
d01,2016-08-17 06:00:00,297.48876953125,0.547158420085907,296.91943359375,0.5553012490272522
d01,2016-08-17 16:00:00,307.8028259277344,0.47322359681129456,313.11968994140625,0.6017565727233887
d01,2016-08-18 06:00:00,295.84326171875,0.6200684309005737,296.0182800292969,0.7030434608459473
d01,2016-08-18 16:00:00,306.7675476074219,0.3316277265548706,312.5179138183594,0.7855191230773926
d01,2016-08-19 06:00:00,293.7192687988281,1.0042266845703125,293.7182922363281,0.8753829002380371
d01,2016-08-19 16:00:00,307.2963562011719,0.6162410974502563,312.7738342285156,0.7113613486289978
d01,2016-08-20 06:00:00,292.1875,0.7454890012741089,292.176025390625,0.7832677960395813
d01,2016-08-20 16:00:00,305.41937255859375,0.32033756375312805,310.7433776855469,0.5786624550819397
d01,2016-08-21 06:00:00,294.0325927734375,0.13084304332733154,294.5772399902344,0.1877177357673645
d01,2016-08-21 16:00:00,304.0266418457031,0.4794824719429016,310.1837158203125,0.8577570915222168
d01,2016-08-22 06:00:00,292.8208923339844,0.3491770029067993,291.7395324707031,0.41584888100624084
d01,2016-08-22 16:00:00,302.2703552246094,0.5917317271232605,307.4490966796875,0.7043761014938354
d01,2016-08-23 06:00:00,284.7810363769531,0.7691171765327454,284.4942626953125,0.8948376774787903
d01,2016-08-23 16:00:00,301.6782531738281,0.48998427391052246,307.8404846191406,0.8244084119796753
d01,2016-08-24 06:00:00,284.1243591308594,1.9581003189086914,284.1573486328125,1.8421162366867065
d01,2016-08-24 16:00:00,303.63720703125,0.5493977665901184,309.1866455078125,0.8331344723701477
d01,2016-08-25 06:00:00,286.1302185058594,1.025771975517273,286.2607116699219,1.0658971071243286
d01,2016-08-25 16:00:00,307.1007385253906,0.6145504713058472,312.6220397949219,0.831836998462677
d01,2016-08-26 06:00:00,292.4805603027344,0.7381917834281921,292.7093200683594,0.8383021354675293
d01,2016-08-26 16:00:00,309.6181640625,0.5175268650054932,315.4695129394531,0.6457260251045227
d01,2016-08-27 06:00:00,294.054931640625,1.0750048160552979,293.5143127441406,1.0618888139724731
d01,2016-08-27 16:00:00,308.2127380371094,0.16243694722652435,314.2041320800781,0.46098917722702026
d01,2016-08-28 06:00:00,289.9928283691406,0.37525224685668945,290.0385437011719,0.5497443079948425
d01,2016-08-28 16:00:00,305.2946472167969,0.25858205556869507,311.2319030761719,0.5997942686080933
d01,2016-08-29 06:00:00,291.8259582519531,0.2531692385673523,292.5690002441406,0.33251655101776123
d01,2016-08-29 16:00:00,306.8188781738281,0.5883090496063232,313.0081481933594,0.849258542060852
d01,2016-08-30 06:00:00,291.6744079589844,1.1034506559371948,291.0332336425781,1.0059696435928345
d01,2016-08-30 16:00:00,305.8999328613281,0.20801791548728943,312.2929992675781,0.4895213544368744
d02,2016-05-25 06:00:00,287.4237060546875,1.0647379159927368,286.0250549316406,0.7973218560218811
d02,2016-05-25 16:00:00,302.7948303222656,0.4286739230155945,307.3403015136719,1.6055729389190674
d02,2016-05-26 06:00:00,287.0859069824219,0.9521068930625916,287.4241027832031,1.1528457403182983
d02,2016-05-26 16:00:00,304.6499938964844,0.3882443308830261,309.2065124511719,1.592116355895996
d02,2016-05-27 06:00:00,292.9279479980469,1.1112639904022217,293.13330078125,1.2448087930679321
d02,2016-05-27 16:00:00,304.5033264160156,0.2930874824523926,309.5807189941406,1.4717315435409546
d02,2016-05-28 06:00:00,293.8561096191406,0.9242693781852722,294.0896301269531,1.0920329093933105
d02,2016-05-28 16:00:00,304.7308044433594,0.41554880142211914,309.2786865234375,1.5758599042892456
d02,2016-05-29 06:00:00,289.2368469238281,1.3024661540985107,289.96722412109375,1.4331235885620117
d02,2016-05-29 16:00:00,303.4432067871094,0.29221242666244507,308.1741638183594,1.4152600765228271
d02,2016-05-30 06:00:00,293.1114807128906,0.1624784767627716,294.0810546875,0.2819446623325348
d02,2016-05-30 16:00:00,300.9249572753906,0.2734449505805969,305.5179748535156,1.3211934566497803
d02,2016-05-31 06:00:00,292.5984802246094,0.716926097869873,293.1405334472656,0.8209842443466187
d02,2016-05-31 16:00:00,303.3595275878906,0.37903892993927,308.6101379394531,1.5523947477340698
d02,2016-06-01 06:00:00,294.7807312011719,0.743736982345581,295.2701416015625,1.014012098312378
d02,2016-06-01 16:00:00,302.0343017578125,0.327475905418396,306.6834411621094,1.3856332302093506
d02,2016-06-02 06:00:00,291.7158203125,0.2585904896259308,292.67669677734375,0.42692458629608154
d02,2016-06-02 16:00:00,301.1192321777344,0.2643149197101593,307.0557861328125,0.9741383194923401
d02,2016-06-03 06:00:00,292.937255859375,0.10798265784978867,293.8158264160156,0.22316089272499084
d02,2016-06-03 16:00:00,301.3468017578125,0.24443672597408295,304.6070556640625,0.8829574584960938
d02,2016-06-04 06:00:00,293.3746337890625,0.355370432138443,294.2738037109375,0.5172577500343323
d02,2016-06-04 16:00:00,302.8232727050781,0.2858029007911682,308.7456359863281,1.2423672676086426
d02,2016-06-05 06:00:00,293.2508544921875,0.13716968894004822,294.1683044433594,0.3295268416404724
d02,2016-06-05 16:00:00,303.7677307128906,0.4254953861236572,308.6759338378906,1.2398954629898071
d02,2016-06-06 06:00:00,293.8769836425781,0.603458821773529,293.7019348144531,0.9802572727203369
d02,2016-06-06 16:00:00,304.4237060546875,0.5195947289466858,308.6910095214844,1.88480544090271
d02,2016-06-07 06:00:00,291.810791015625,1.3476788997650146,292.16943359375,1.4745153188705444
d02,2016-06-07 16:00:00,303.1956481933594,0.5634735822677612,307.218505859375,1.965937614440918
d02,2016-06-08 06:00:00,286.6791076660156,0.8368338942527771,286.832763671875,1.1699892282485962
d02,2016-06-08 16:00:00,295.0005187988281,0.5070106387138367,299.23956298828125,1.5515038967132568
d02,2016-06-09 06:00:00,282.7769775390625,0.5782848596572876,282.738037109375,0.9791080951690674
d02,2016-06-09 16:00:00,298.2047119140625,0.5240553617477417,302.599365234375,1.691185474395752
d02,2016-06-10 06:00:00,284.918701171875,1.0592631101608276,284.8162536621094,1.332399845123291
d02,2016-06-10 16:00:00,299.3535461425781,0.4270542562007904,304.3609924316406,1.5137276649475098
d02,2016-06-11 06:00:00,289.5895690917969,1.082920789718628,290.0426940917969,1.1875371932983398
d02,2016-06-11 16:00:00,308.5639343261719,0.5230806469917297,311.9532775878906,1.733553171157837
d02,2016-06-12 06:00:00,297.4078063964844,0.486438512802124,297.06396484375,0.8680052757263184
d02,2016-06-12 16:00:00,305.0655822753906,0.6312064528465271,309.0153503417969,1.8930368423461914
d02,2016-06-13 06:00:00,286.4511413574219,0.5555616021156311,286.4752502441406,0.925426185131073
d02,2016-06-13 16:00:00,298.574462890625,0.3353514075279236,304.32684326171875,1.299360990524292
d02,2016-06-14 06:00:00,288.7898864746094,0.667713463306427,288.7757873535156,1.0559768676757812
d02,2016-06-14 16:00:00,298.5676574707031,0.36099621653556824,304.7470397949219,1.3569879531860352
d02,2016-06-15 06:00:00,287.7014465332031,1.0685570240020752,288.3464050292969,1.2742892503738403
d02,2016-06-15 16:00:00,301.12939453125,0.3134344816207886,306.3216857910156,1.3965693712234497
d02,2016-06-16 06:00:00,293.1797180175781,0.21424590051174164,293.7192687988281,0.4963633716106415
d02,2016-06-16 16:00:00,301.7887878417969,0.3522917926311493,305.056396484375,1.066818356513977
d02,2016-06-17 06:00:00,292.2029724121094,0.1442173421382904,292.7596435546875,0.38170018792152405
d02,2016-06-17 16:00:00,300.4813537597656,0.3295387029647827,305.3768615722656,1.3314759731292725
d02,2016-06-18 06:00:00,289.047607421875,0.3434472680091858,289.7228698730469,0.5348227620124817
d02,2016-06-18 16:00:00,301.4289855957031,0.25102698802948,306.9526062011719,1.437305212020874
d02,2016-06-19 06:00:00,287.6356201171875,1.5449256896972656,288.1491394042969,1.6228137016296387
d02,2016-06-19 16:00:00,304.0559997558594,0.5622974634170532,308.6521301269531,1.8005732297897339
d02,2016-06-20 06:00:00,291.4426574707031,1.4389292001724243,291.6469421386719,1.6049200296401978
d02,2016-06-20 16:00:00,307.3006286621094,0.3892781138420105,311.3833312988281,1.446883201599121
d02,2016-06-21 06:00:00,296.35687255859375,1.1270853281021118,296.4834899902344,1.282868504524231
d02,2016-06-21 16:00:00,303.0841979980469,0.7310792803764343,306.769287109375,2.190627336502075
d02,2016-06-22 06:00:00,291.25048828125,0.9947030544281006,291.5149230957031,1.1890968084335327
d02,2016-06-22 16:00:00,304.7152099609375,0.5462268590927124,309.0904235839844,1.7956757545471191
