Time,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX
2016-05-29 08:00:00,19.9169311523,364.261291504,63.32264328,344.079559326,427.189422607,76.4760437012,64.588394165
2016-05-29 09:00:00,21.8562316895,559.965637207,97.3435897827,348.841461182,445.562805176,125.405639648,109.226020813
2016-05-29 10:00:00,24.1378173828,727.047912598,126.388893127,354.201324463,464.555267334,173.262268066,151.943115234
2016-05-29 11:00:00,26.3293762207,850.786804199,147.899505615,363.760528564,482.862213135,213.538162231,186.004333496
2016-05-29 12:00:00,28.1538085938,937.630859375,162.996322632,372.703063965,497.35043335,252.254501343,209.348068237
2016-05-29 13:00:00,28.9046020508,989.123535156,171.947799683,374.544128418,503.095336914,284.948272705,225.28515625
2016-05-29 14:00:00,29.3177490234,970.851867676,168.771392822,374.796478271,501.698303223,306.175445557,224.086868286
2016-05-29 15:00:00,29.5131835938,891.899780273,155.046524048,380.036315918,501.291717529,278.610839844,207.234527588
2016-05-29 16:00:00,29.7283325195,758.917236328,131.92906189,391.961181641,500.430877686,241.008544922,175.957672119
2016-05-29 17:00:00,29.5618286133,539.426452637,93.7731170654,406.434448242,493.783843994,191.799057007,119.327651978
2016-05-29 18:00:00,28.5850524902,320.571716309,55.7277183533,409.996734619,480.011749268,135.654983521,65.6076660156
2016-05-29 19:00:00,27.2731323242,126.851737976,22.0517101288,411.644470215,466.179748535,72.7850341797,21.8199310303
2016-05-29 20:00:00,26.0702819824,24.1715240479,4.20194244385,410.452545166,455.836090088,27.2307281494,4.77592086792
2016-05-29 21:00:00,24.8895568848,0.0,0.0,405.809082031,448.483551025,7.59924459457,4.95882987976
2016-05-29 22:00:00,23.8072814941,0.0,0.0,401.748321533,442.11026001,4.98452281952,5.71046066284
2016-05-29 23:00:00,23.0269165039,0.0,0.0,393.216827393,437.137298584,2.30277776718,3.33480453491
2016-05-30 00:00:00,22.3323669434,0.0,0.0,388.467590332,432.578369141,0.976149439812,2.55976581573
2016-05-30 01:00:00,21.7453613281,0.0,0.0,399.031860352,430.999450684,1.29593420029,7.05490398407
2016-05-30 02:00:00,21.2407531738,0.0,0.0,396.482116699,427.660125732,0.804939091206,6.88520097733
2016-05-30 03:00:00,20.9482116699,0.0,0.0,406.283905029,427.852813721,1.29433226585,10.2782917023
2016-05-30 04:00:00,20.1057128906,0.0,0.0,376.233581543,419.808380127,-4.9118437767,4.2496547699
2016-05-30 05:00:00,19.783416748,0.0,0.0,390.834777832,419.406524658,-2.29721736908,5.5295958519
2016-05-30 06:00:00,19.7885437012,4.01388263702,0.361249506474,415.18572998,421.044647217,2.1736369133,14.0835771561
2016-05-30 07:00:00,19.883026123,58.4917144775,10.1681137085,415.038543701,424.191467285,9.92142295837,29.0481681824
2016-05-30 08:00:00,20.5640869141,139.350799561,24.2245311737,416.533630371,429.97567749,28.9518814087,44.8499565125
2016-05-30 09:00:00,21.9060974121,229.871734619,39.960559845,420.316802979,440.681610107,50.9551467896,63.8459701538
2016-05-30 10:00:00,23.9458007812,612.770507812,106.523117065,403.15524292,462.738891602,135.542144775,150.533233643
2016-05-30 11:00:00,26.4196777344,847.982849121,147.41204834,389.064605713,484.888977051,205.322494507,218.268798828
2016-05-30 12:00:00,26.224609375,365.920318604,63.611038208,433.815338135,490.33392334,108.5340271,118.249740601
2016-05-30 13:00:00,24.9271850586,123.057624817,21.3921470642,426.934661865,458.080841064,57.3016395569,52.4861755371
