hour,,6,6,16,16
variable,,T2,TSK,T2,TSK
domain,time,,,,
d01,2016-05-25 16:00:00,288.29833984375,283.78692626953125,300.3460693359375,302.3415832519531
d01,2016-05-26 16:00:00,291.4472351074219,285.9418029785156,303.3993835449219,304.97015380859375
d01,2016-05-27 16:00:00,291.5553894042969,289.8152770996094,302.99884033203125,305.88232421875
d01,2016-05-28 16:00:00,292.2042236328125,291.04949951171875,304.0885925292969,306.3063659667969
d01,2016-05-29 16:00:00,290.2025146484375,287.19012451171875,302.6111755371094,304.81683349609375
d01,2016-05-30 16:00:00,293.49005126953125,293.5132141113281,301.3891906738281,305.0355224609375
d01,2016-05-31 16:00:00,291.76165771484375,291.3171691894531,301.7229919433594,304.34967041015625
d01,2016-06-01 16:00:00,290.5265197753906,288.8983154296875,301.193115234375,303.4187316894531
d01,2016-06-02 16:00:00,291.82708740234375,291.9893493652344,301.1619567871094,305.36004638671875
d01,2016-06-03 16:00:00,293.3581848144531,293.4725646972656,302.7532653808594,306.5270690917969
d01,2016-06-04 16:00:00,292.80224609375,291.68798828125,302.9788818359375,305.7154235839844
d01,2016-06-05 16:00:00,295.0324401855469,294.9748229980469,302.2421875,304.0408630371094
d01,2016-06-06 16:00:00,291.0190734863281,289.9803466796875,301.2395935058594,303.47662353515625
d01,2016-06-07 16:00:00,291.6475830078125,291.0879821777344,299.7616882324219,301.4698181152344
d01,2016-06-08 16:00:00,283.62054443359375,282.6827697753906,291.801025390625,294.95068359375
d01,2016-06-09 16:00:00,281.0820617675781,279.87982177734375,295.4108581542969,298.0384521484375
d01,2016-06-10 16:00:00,282.4015808105469,281.29290771484375,297.185302734375,300.261474609375
d01,2016-06-11 16:00:00,289.9945983886719,289.61279296875,305.7763671875,306.804931640625
d01,2016-06-12 16:00:00,294.8458251953125,293.3556213378906,300.81524658203125,302.3495178222656
d01,2016-06-13 16:00:00,283.12835693359375,282.314453125,296.6551208496094,300.7664489746094
d01,2016-06-14 16:00:00,285.3941955566406,284.48504638671875,296.3480529785156,300.86688232421875
d01,2016-06-15 16:00:00,289.7877502441406,286.8219299316406,300.5516052246094,304.0816345214844
d01,2016-06-16 16:00:00,293.01116943359375,293.1065673828125,298.2137451171875,298.3299865722656
d01,2016-06-17 16:00:00,288.6587219238281,288.5667724609375,298.7291564941406,302.20220947265625
d01,2016-06-18 16:00:00,288.4843444824219,284.9155578613281,300.451416015625,304.2216796875
d01,2016-06-19 16:00:00,288.69189453125,286.69244384765625,301.3330078125,304.1466064453125
d01,2016-06-20 16:00:00,292.3998718261719,291.4196472167969,303.86181640625,305.6470031738281
d01,2016-06-21 16:00:00,295.7871398925781,294.62884521484375,301.6766357421875,304.4443359375
d01,2016-06-22 16:00:00,290.6513671875,286.679931640625,301.1846618652344,303.0299377441406
d01,2016-06-23 16:00:00,291.84075927734375,290.625244140625,295.5018310546875,296.00775146484375
d01,2016-06-24 16:00:00,292.7795715332031,292.4786682128906,301.0630187988281,304.4112854003906
d01,2016-06-25 16:00:00,289.47662353515625,289.7782287597656,301.2780456542969,304.5497131347656
d01,2016-06-26 16:00:00,290.08734130859375,286.1663513183594,301.8130798339844,304.78167724609375
d01,2016-06-27 16:00:00,288.6991882324219,286.5636901855469,303.9028625488281,306.70361328125
d01,2016-06-28 16:00:00,292.1597900390625,291.1602478027344,302.65875244140625,305.7524108886719
d01,2016-06-29 16:00:00,292.1408996582031,291.5826110839844,300.9495544433594,304.57196044921875
d01,2016-06-30 16:00:00,291.1185607910156,290.6212158203125,298.37054443359375,300.324951171875
d01,2016-07-01 16:00:00,293.174560546875,293.20501708984375,301.8377685546875,302.8587951660156
d01,2016-07-02 16:00:00,288.7292175292969,287.55084228515625,297.5665283203125,301.32177734375
d01,2016-07-03 16:00:00,291.02801513671875,289.8323059082031,298.8768310546875,301.9976501464844
d01,2016-07-04 16:00:00,289.69598388671875,287.8263244628906,295.3205871582031,298.30230712890625
d01,2016-07-05 16:00:00,295.40460205078125,294.4407958984375,305.1570739746094,308.052001953125
d01,2016-07-06 16:00:00,296.9286804199219,293.6764221191406,306.6235656738281,309.6896057128906
d01,2016-07-07 16:00:00,296.3192138671875,294.9945068359375,305.7460021972656,309.1946105957031
d01,2016-07-08 16:00:00,296.5992126464844,295.12567138671875,305.3631286621094,308.773681640625
d01,2016-07-09 16:00:00,297.4518127441406,296.41912841796875,304.50714111328125,306.9032287597656
d01,2016-07-10 16:00:00,291.39508056640625,290.29425048828125,301.5540771484375,304.9577941894531
d01,2016-07-11 16:00:00,291.2786865234375,288.5176696777344,302.6042785644531,306.51776123046875
d01,2016-07-12 16:00:00,293.364990234375,289.6805725097656,305.140869140625,308.8849182128906
d01,2016-07-13 16:00:00,295.58111572265625,295.0814514160156,304.2578125,306.89801025390625
d01,2016-07-14 16:00:00,295.6353759765625,294.0754699707031,307.498046875,309.74578857421875
d01,2016-07-15 16:00:00,295.7322998046875,293.53515625,305.21728515625,307.8659973144531
d01,2016-07-16 16:00:00,295.0031433105469,290.4158630371094,300.0172424316406,298.2401428222656
d01,2016-07-17 16:00:00,292.7126159667969,289.71844482421875,305.7710266113281,308.69683837890625
d01,2016-07-18 16:00:00,296.6133728027344,290.8351135253906,307.9654846191406,309.9521789550781
d01,2016-07-19 16:00:00,294.45501708984375,291.6175842285156,303.66015625,308.0228576660156
d01,2016-07-20 16:00:00,290.1412353515625,288.3963928222656,301.28558349609375,305.971435546875
d01,2016-07-21 16:00:00,291.2085266113281,287.466796875,304.2198791503906,307.5547790527344
