variable,,T2,T2,SWDNB,SWDNB,SWUPB,SWUPB,LWDNB,LWDNB,LWUPB,LWUPB,LH,LH,HFX,HFX,GRDFLX,GRDFLX,CLDFRA,CLDFRA,QVAPOR,QVAPOR
stat,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
domain,time,,,,,,,,,,,,,,,,,,,,
d01,2016-06-01 06:00:00,290.32958984375,0.3325657248497009,11.773333549499512,0.6778632998466492,2.1325743198394775,0.4446561932563782,344.7962951660156,3.1897764205932617,391.7695617675781,1.3186428546905518,10.379108428955078,7.727109909057617,-24.77994728088379,7.820638179779053,23.571502685546875,1.0218772888183594,0.0,0.0,0.009992565959692001,0.0011341263307258487
d01,2016-06-01 16:00:00,300.8363037109375,0.35024890303611755,714.0409545898438,93.08094787597656,130.68016052246094,34.61808776855469,387.2835693359375,16.378923416137695,471.7406311035156,6.040475845336914,395.0745544433594,34.17601776123047,68.73717498779297,19.973541259765625,-36.5246467590332,4.78934383392334,0.0,0.0,0.010428335517644882,0.0003093081177212298
d01,2016-06-02 06:00:00,291.6517639160156,0.2950790822505951,4.987081050872803,0.587485134601593,0.9010991454124451,0.21034745872020721,408.1600036621094,1.1921131610870361,410.7156982421875,1.5685299634933472,4.952600002288818,2.0034003257751465,4.303433895111084,1.3958646059036255,8.086836814880371,0.3202093839645386,0.0,0.0,0.013002385385334492,0.0002747825928963721
d01,2016-06-02 16:00:00,300.9578552246094,0.32820284366607666,721.22900390625,41.75551986694336,129.03311157226562,18.843326568603516,405.5178527832031,11.177848815917969,484.0162353515625,3.4058334827423096,345.5116882324219,20.68876838684082,121.66631317138672,16.56781768798828,-47.205013275146484,4.451799392700195,0.0,0.0,0.014249087311327457,0.00013393005065154284
d01,2016-06-03 06:00:00,293.2355651855469,0.2781846821308136,6.635261058807373,1.453993797302246,1.1826013326644897,0.31224679946899414,413.5238342285156,4.150501728057861,418.6994323730469,1.9157487154006958,3.386683702468872,0.8521150350570679,1.4546170234680176,0.7110688090324402,5.232326030731201,1.0693161487579346,1.0,0.0,0.014860949479043484,0.00022997039195615798
d01,2016-06-03 16:00:00,302.2302551269531,0.2936369478702545,761.1244506835938,17.067068099975586,137.41114807128906,26.548704147338867,396.4022216796875,9.318683624267578,491.2513427734375,3.510380268096924,380.2812194824219,16.818798065185547,99.42791748046875,12.466947555541992,-50.26496887207031,2.8061163425445557,0.0,0.0,0.013896395452320576,0.0012624169467017055
d01,2016-06-04 06:00:00,292.6021728515625,0.4042043089866638,12.186141967773438,2.197655200958252,2.246267080307007,0.7257727384567261,375.3260803222656,16.94348907470703,409.0970764160156,5.227428913116455,-1.953734278678894,3.126746892929077,-8.644688606262207,5.992490291595459,14.32519245147705,2.950467586517334,0.3333333432674408,0.4714045226573944,0.01389253605157137,0.0005612641107290983
d01,2016-06-04 16:00:00,302.6097717285156,0.43285486102104187,701.7424926757812,84.00935363769531,128.56781005859375,35.879825592041016,406.9980163574219,20.41558074951172,488.5458679199219,3.5315539836883545,368.4833984375,27.887859344482422,81.60851287841797,9.523636817932129,-41.01206970214844,3.1832187175750732,0.0,0.0,0.013342375867068768,0.000961563375312835
d01,2016-06-05 06:00:00,294.7935485839844,0.3428063988685608,5.765602111816406,3.6908648014068604,1.06763756275177,0.7756814956665039,419.6026611328125,11.837656021118164,426.8465881347656,2.7482283115386963,6.298315525054932,2.6162941455841064,-3.674029588699341,4.787323474884033,5.795524597167969,1.8666340112686157,0.2222222238779068,0.4157397150993347,0.01633518561720848,0.00040169383282773197
d01,2016-06-05 16:00:00,302.1204528808594,0.2334636151790619,729.28173828125,6.648397922515869,131.18106079101562,24.388513565063477,408.908203125,3.6124675273895264,481.2616271972656,1.578152060508728,424.3910827636719,25.599945068359375,71.47985076904297,5.685760021209717,-31.017683029174805,1.3104255199432373,0.0,0.0,0.01453468669205904,0.0008698842138983309
d01,2016-06-06 06:00:00,290.8609924316406,0.4059383273124695,15.390739440917969,0.7200936675071716,2.763612747192383,0.5281762480735779,334.8884582519531,3.150939702987671,395.9329833984375,1.0070101022720337,3.9442405700683594,2.2299559116363525,-27.21111488342285,1.6214815378189087,26.372833251953125,0.8267248868942261,0.0,0.0,0.0117877796292305,9.903047612169757e-05
d01,2016-06-06 16:00:00,301.0500183105469,0.4225112199783325,786.2062377929688,2.5354180335998535,141.1575927734375,25.67880630493164,367.7173767089844,2.0260117053985596,472.1856384277344,3.866136074066162,433.5079345703125,9.101191520690918,73.15559387207031,19.941354751586914,-35.028934478759766,2.2053823471069336,0.0,0.0,0.009499120526015759,8.034370694076642e-05
d01,2016-06-07 06:00:00,291.4187316894531,0.36162155866622925,11.37179183959961,3.194316864013672,2.0195016860961914,0.5931496024131775,370.15576171875,21.09984588623047,401.0206604003906,5.508772850036621,7.854605197906494,5.095759391784668,-16.505027770996094,5.548027992248535,14.019271850585938,5.5858683586120605,0.0,0.0,0.011449581943452358,0.00036807075957767665
d01,2016-06-07 16:00:00,299.5008850097656,0.6391780376434326,800.8440551757812,3.3364198207855225,143.63754272460938,26.2434024810791,344.7098083496094,3.777700901031494,459.3589172363281,5.4849042892456055,461.4920654296875,12.461118698120117,58.485504150390625,27.129867553710938,-24.163862228393555,3.4485232830047607,0.0,0.0,0.007436228916049004,0.00012791827612090856
d01,2016-06-08 06:00:00,283.5063171386719,0.1730118989944458,16.868131637573242,0.7785537838935852,3.020369291305542,0.5691249370574951,286.2101135253906,0.809510350227356,354.9647216796875,0.8204131722450256,2.021376371383667,0.7469114065170288,-16.860929489135742,2.684450387954712,42.878936767578125,2.124544858932495,0.0,0.0,0.007136769127100706,7.3201437771786e-05
d01,2016-06-08 16:00:00,291.5668640136719,0.4768601655960083,818.9635620117188,2.631990432739258,146.6903076171875,26.65818214416504,295.8511962890625,2.0713658332824707,417.5628356933594,4.535496711730957,390.2844543457031,15.848285675048828,142.52354431152344,31.35975456237793,-18.089601516723633,3.2498409748077393,0.0,0.0,0.005317280534654856,3.44943800882902e-05
d01,2016-06-09 06:00:00,280.8546142578125,0.21732638776302338,17.34770393371582,0.790086567401886,3.1025140285491943,0.5834808945655823,274.1167907714844,0.848831057548523,341.3958435058594,1.0067118406295776,7.567193984985352,1.336404800415039,-27.35871696472168,2.375109910964966,35.267051696777344,1.722235083580017,0.0,0.0,0.0049025216139853,3.4797405533026904e-05
d01,2016-06-09 16:00:00,295.1655578613281,0.5338095426559448,809.2630004882812,3.168765068054199,144.7957000732422,26.38187599182129,317.3157653808594,2.4521780014038086,437.415283203125,4.608010768890381,403.0036315917969,12.454544067382812,104.72872924804688,26.620376586914062,-37.789306640625,2.703524589538574,0.0,0.0,0.006430244073271751,9.064032201422378e-05
d01,2016-06-10 06:00:00,282.148193359375,0.33039987087249756,17.384864807128906,0.8257362246513367,3.106264114379883,0.5899901986122131,280.5425109863281,1.568006992340088,348.9405822753906,1.498278021812439,8.286431312561035,1.59003484249115,-30.653867721557617,2.826357126235962,33.06040573120117,0.9049698710441589,0.0,0.0,0.0055044651962816715,9.507082722848281e-05
d01,2016-06-10 16:00:00,297.0091552734375,0.3564094007015228,812.4889526367188,2.811023235321045,145.19142150878906,26.40161895751953,328.1944274902344,2.5252270698547363,451.4877014160156,3.354146718978882,389.5392761230469,7.195136070251465,109.86611938476562,20.31049346923828,-45.587158203125,2.099508285522461,0.0,0.0,0.007453076541423798,0.00025132932933047414
d01,2016-06-11 06:00:00,290.14892578125,0.4136270582675934,4.071029186248779,2.775256872177124,0.7642942070960999,0.6020131707191467,394.5538024902344,4.039140224456787,396.9938049316406,4.787284851074219,6.958581924438477,1.7632989883422852,-5.568244457244873,3.132014274597168,2.4080464839935303,2.5918092727661133,0.0,0.0,0.009677402675151825,0.0002132197405444458
d01,2016-06-11 16:00:00,305.503662109375,0.48626765608787537,779.254150390625,2.9442367553710938,139.0887908935547,25.279985427856445,406.1805725097656,2.6702725887298584,494.1138000488281,5.093595027923584,471.2542419433594,13.943658828735352,27.74309539794922,28.380157470703125,-54.06778335571289,3.3243508338928223,0.0,0.0,0.012658386491239071,0.00013653853966388851
d01,2016-06-12 06:00:00,294.4552001953125,0.3226526379585266,16.15318489074707,0.7205603122711182,2.8787004947662354,0.5403680205345154,369.8616027832031,1.1413248777389526,416.4623718261719,1.8705018758773804,29.876731872558594,3.095350742340088,-53.73954772949219,5.564309120178223,9.068232536315918,2.0271382331848145,0.0,0.0,0.01111509557813406,3.4258453524671495e-05
d01,2016-06-12 16:00:00,300.5855407714844,0.7558935880661011,815.4301147460938,3.2780799865722656,145.3792724609375,26.455305099487305,346.301025390625,4.372399806976318,465.3299255371094,6.005682468414307,480.9375915527344,16.860029220581055,53.233551025390625,31.292295455932617,-19.040437698364258,3.7385737895965576,0.0,0.0,0.008101358078420162,9.769584721652791e-05
d01,2016-06-13 06:00:00,282.937255859375,0.48603513836860657,17.630685806274414,0.7664024829864502,3.138430595397949,0.5886012315750122,281.8675537109375,1.7871811389923096,355.0693664550781,1.4401202201843262,11.743647575378418,2.770739793777466,-28.69150733947754,1.0761399269104004,42.54399108886719,1.254508376121521,0.0,0.0,0.0057373046875,1.3647650121129118e-05
d01,2016-06-13 16:00:00,296.5065612792969,0.29946237802505493,806.4904174804688,3.046833038330078,143.61166381835938,26.104549407958984,331.1824035644531,2.0292413234710693,454.9615783691406,3.2004497051239014,358.3135070800781,7.126163005828857,140.0729522705078,17.405881881713867,-41.95985412597656,1.9004795551300049,0.0,0.0,0.008220634423196316,7.40534087526612e-05
d01,2016-06-14 06:00:00,285.2226867675781,0.2930624485015869,16.540231704711914,0.7605101466178894,2.940572738647461,0.5523527264595032,308.4020080566406,0.9926731586456299,364.938720703125,1.837174654006958,6.448985576629639,1.8412564992904663,-23.715879440307617,2.7614524364471436,28.150453567504883,1.0188982486724854,0.0,0.0,0.007365196943283081,0.00011312691640341654
d01,2016-06-14 16:00:00,296.0592956542969,0.4572848975658417,821.7255859375,4.994901657104492,146.19598388671875,26.799009323120117,316.9064636230469,4.5527167320251465,455.3779296875,3.1436400413513184,363.391845703125,8.757332801818848,138.0467071533203,16.280256271362305,-37.48533630371094,2.0777008533477783,0.0,0.0,0.00666580768302083,0.00026949308812618256
d01,2016-06-15 06:00:00,289.8591613769531,0.276309996843338,9.843852996826172,2.1955251693725586,1.7586069107055664,0.5218873620033264,377.332275390625,18.086318969726562,389.4377746582031,5.844404220581055,5.630013942718506,2.9272797107696533,-5.747535705566406,3.9332494735717773,4.689433574676514,7.183599948883057,0.0,0.0,0.007866929285228252,0.00015177845489233732
d01,2016-06-15 16:00:00,300.3970031738281,0.22012969851493835,769.8657836914062,3.193791151046753,136.65675354003906,24.241817474365234,384.0216064453125,1.5527902841567993,478.5740051269531,1.7796778678894043,368.2109069824219,12.389588356018066,127.49962615966797,11.606112480163574,-44.9339714050293,1.4346104860305786,0.0,0.0,0.011939779855310917,0.00045119953574612737
d01,2016-06-16 06:00:00,292.9537353515625,0.20060312747955322,7.821446895599365,2.587108850479126,1.4275716543197632,0.653468906879425,411.4931640625,7.778820037841797,416.4832763671875,1.6505115032196045,1.9912437200546265,3.2125699520111084,1.4107402563095093,2.8060827255249023,3.222519636154175,1.135936975479126,1.0,0.0,0.014757814817130566,0.000185973389307037
d01,2016-06-16 16:00:00,298.385009765625,0.5645021200180054,272.5466613769531,21.32898712158203,48.062103271484375,8.133131980895996,406.7056579589844,4.608062267303467,450.1912841796875,5.174662113189697,159.1219940185547,22.519763946533203,16.960962295532227,10.526250839233398,-4.625546455383301,2.968390464782715,0.0,0.0,0.016061821952462196,0.00028047506930306554
d01,2016-06-17 06:00:00,288.53515625,0.4808681011199951,1.2129234075546265,0.14953970909118652,0.21427999436855316,0.045811645686626434,391.1851806640625,1.913748025894165,393.5372009277344,2.0906736850738525,21.543466567993164,2.535823106765747,-0.6811988353729248,1.9447823762893677,21.94221305847168,0.9917307496070862,0.0,0.0,0.010652913711965084,0.0002511655038688332
d01,2016-06-17 16:00:00,298.5347900390625,0.37131911516189575,801.1435546875,2.8056209087371826,142.00128173828125,25.665435791015625,354.4359436035156,1.9808818101882935,464.66796875,3.3461050987243652,390.0342712402344,5.848803520202637,117.3154067993164,18.297700881958008,-42.89291763305664,3.2497365474700928,0.0,0.0,0.010079670697450638,0.00014104142610449344
d01,2016-06-18 06:00:00,288.4394226074219,0.38162487745285034,13.678627014160156,4.17322301864624,2.3977622985839844,0.862483024597168,333.1538391113281,22.893028259277344,373.7494201660156,8.184052467346191,-0.6185314655303955,1.2464709281921387,-3.5798656940460205,3.337576150894165,27.05246925354004,8.503284454345703,0.0,0.0,0.009056166745722294,0.00012911311932839453
d01,2016-06-18 16:00:00,300.057861328125,0.44123411178588867,798.8584594726562,3.1331043243408203,141.44668579101562,25.54471778869629,360.4486389160156,2.175806999206543,478.2490539550781,2.3962652683258057,389.5603942871094,10.793540954589844,106.7029800415039,12.028206825256348,-45.13331604003906,2.00821852684021,0.0,0.0,0.009175718761980534,0.00018154252029489726
d01,2016-06-19 06:00:00,288.4996643066406,0.4423915147781372,15.902434349060059,0.730709969997406,2.811755895614624,0.5260106325149536,319.6409912109375,1.2550240755081177,377.6692810058594,5.6434197425842285,16.06525421142578,5.063960075378418,-36.49515151977539,12.843852043151855,25.663328170776367,4.003067970275879,0.0,0.0,0.0067072235979139805,6.94868213031441e-05
d01,2016-06-19 16:00:00,301.1986999511719,0.5471237897872925,806.515380859375,3.7092950344085693,142.66270446777344,25.821332931518555,353.7356262207031,4.051077842712402,476.9490661621094,5.225861549377441,418.6910705566406,7.414464950561523,80.6036148071289,19.14346694946289,-42.53989028930664,4.364498615264893,0.0,0.0,0.008005986921489239,0.00022585640545003116
d01,2016-06-20 06:00:00,292.3315734863281,0.11693461984395981,4.164331912994385,1.2376549243927002,0.7495271563529968,0.31412506103515625,396.5253601074219,0.6336179971694946,408.9188232421875,1.0357390642166138,22.890562057495117,3.894779682159424,-21.973121643066406,4.594081878662109,9.035407066345215,1.619103193283081,0.0,0.0,0.006853301543742418,9.918781870510429e-05
d01,2016-06-20 16:00:00,303.6196594238281,0.47072646021842957,791.7603149414062,2.255441427230835,139.86566162109375,25.09143829345703,382.0345458984375,2.0300686359405518,487.952880859375,4.820698261260986,447.3020324707031,9.524776458740234,57.96430587768555,22.689178466796875,-42.8267707824707,4.038022994995117,0.0,0.0,0.009762496687471867,0.0001943114766618237
d01,2016-06-21 06:00:00,295.3992004394531,0.44493961334228516,11.918997764587402,1.0367015600204468,2.083714723587036,0.29785987734794617,389.3713073730469,3.374220609664917,424.2746887207031,1.2559868097305298,23.966299057006836,4.859139919281006,-43.417911529541016,4.159133434295654,5.031269550323486,1.0792850255966187,0.0,0.0,0.01263479609042406,8.728994725970551e-05
d01,2016-06-21 16:00:00,301.6207580566406,0.36046740412712097,775.5524291992188,15.511374473571777,137.0852508544922,25.916704177856445,387.9042663574219,5.38350772857666,478.5531921386719,1.9702397584915161,404.4702453613281,14.123114585876465,105.94254302978516,13.181292533874512,-36.06532669067383,2.5427613258361816,0.0,0.0,0.014436417259275913,0.0003694565675687045
d01,2016-06-22 06:00:00,290.75653076171875,0.2470577359199524,14.724284172058105,0.746279239654541,2.59371018409729,0.4808846116065979,328.58160400390625,1.412660837173462,377.9208679199219,1.5579098463058472,0.24984337389469147,0.7429478168487549,-7.705605983734131,1.6661322116851807,32.938812255859375,1.259236454963684,0.0,0.0,0.009388665668666363,0.0003677581553347409
d01,2016-06-22 16:00:00,300.7652282714844,0.3228801190853119,719.6439819335938,120.13064575195312,129.51727294921875,39.2272834777832,372.86181640625,25.63944435119629,466.8972473144531,3.509294033050537,425.1324768066406,44.061431884765625,44.32987976074219,20.788814544677734,-27.483213424682617,3.3293895721435547,0.0,0.0,0.007486224174499512,0.00011972949869232252
d01,2016-06-23 06:00:00,292.0942077636719,0.3203545808792114,10.336658477783203,1.946986198425293,1.8009209632873535,0.41370847821235657,372.0767517089844,7.250161170959473,399.0901794433594,3.1256673336029053,5.089948654174805,2.2568230628967285,-14.231701850891113,6.467095851898193,14.200640678405762,3.4371659755706787,0.0,0.0,0.011556293815374374,7.593555346829817e-05
d01,2016-06-23 16:00:00,295.5061950683594,0.6387547850608826,109.1437759399414,33.74848556518555,18.57973289489746,5.050045013427734,418.9736328125,1.9311453104019165,433.8163757324219,5.121355056762695,58.52740478515625,19.44951629638672,10.27700138092041,4.20788049697876,-6.149242877960205,4.177596092224121,0.0,0.0,0.01478145644068718,0.00010876866144826636
d01,2016-06-24 06:00:00,292.5703430175781,0.3431282043457031,5.499429225921631,0.7040401697158813,0.9654175639152527,0.19879230856895447,405.0765075683594,1.784584641456604,412.7777404785156,1.405588150024414,5.047236919403076,1.5114833116531372,-4.640836715698242,1.4443339109420776,4.310838222503662,0.30066612362861633,0.0,0.0,0.013537079095840454,0.0002180556475650519
d01,2016-06-24 16:00:00,300.9217224121094,0.40929555892944336,741.460693359375,90.7168197631836,131.88531494140625,33.21226501464844,390.0282897949219,17.911540985107422,480.3150329589844,4.99161434173584,384.0862121582031,28.642812728881836,102.55753326416016,24.019386291503906,-36.06509017944336,3.460437536239624,0.0,0.0,0.01137612760066986,0.00021946917695458978
d01,2016-06-25 06:00:00,289.4998779296875,0.29235580563545227,6.243137359619141,0.7045689225196838,1.1104267835617065,0.28922149538993835,394.9724426269531,2.581617832183838,398.6624755859375,1.9132814407348633,5.478498458862305,2.0040109157562256,6.561237812042236,1.0937004089355469,11.502446174621582,1.039629340171814,0.7802887558937073,0.4110766351222992,0.011557750403881073,0.00018678195192478597
d01,2016-06-25 16:00:00,301.1402893066406,0.37268510460853577,797.7608032226562,2.6266674995422363,140.15673828125,24.952146530151367,369.4250183105469,2.3709263801574707,480.2627868652344,3.2804927825927734,406.219970703125,5.976350784301758,104.24075317382812,18.732059478759766,-37.95786666870117,2.752307415008545,0.0,0.0,0.00973410252481699,0.00022602842363994569
d01,2016-06-26 06:00:00,289.837890625,0.23945267498493195,11.972697257995605,0.6764997243881226,2.100135564804077,0.3933994472026825,331.8473205566406,1.0011004209518433,376.2210998535156,1.8191559314727783,-0.8829145431518555,1.21658194065094,-7.741676330566406,3.934896945953369,28.581228256225586,2.053415298461914,0.0,0.0,0.00950420182198286,0.00038857379695400596
d01,2016-06-26 16:00:00,301.5078430175781,0.3416263163089752,804.5514526367188,1.8703346252441406,141.16917419433594,24.952919006347656,359.9740295410156,2.1450207233428955,480.5364990234375,3.07327938079834,415.3587951660156,6.3220720291137695,92.60457611083984,17.67885971069336,-36.923095703125,2.897063732147217,0.0,0.0,0.00884774886071682,0.0004882208595518023
d01,2016-06-27 06:00:00,288.6512451171875,0.3392730951309204,10.861713409423828,0.5710610747337341,1.9039052724838257,0.3572678565979004,332.3468933105469,1.1453803777694702,380.0286865234375,3.4509353637695312,-1.8315638303756714,1.6200519800186157,-14.877098083496094,7.706881523132324,24.10393524169922,3.166278123855591,0.0,0.0,0.01006269920617342,0.0001493012678110972
d01,2016-06-27 16:00:00,303.6121826171875,0.3969482481479645,771.7291870117188,2.43595552444458,135.2445831298828,23.77887535095215,408.0877380371094,1.6395792961120605,493.7639465332031,4.029855728149414,400.0128479003906,6.487151622772217,105.51923370361328,17.46798324584961,-46.50187683105469,3.0393104553222656,0.0,0.0,0.014214553870260715,0.0002707384410314262
d01,2016-06-28 06:00:00,292.1337585449219,0.42970603704452515,9.212454795837402,0.5885404944419861,1.607413411140442,0.2766624987125397,375.9858703613281,1.4106088876724243,404.5524597167969,1.2611685991287231,4.244692325592041,1.5333465337753296,-11.820696830749512,2.958789587020874,15.506247520446777,1.330562949180603,0.0,0.0,0.012689780443906784,0.00013241863052826375
d01,2016-06-28 16:00:00,302.7055358886719,0.23350384831428528,784.5673217773438,3.2539703845977783,137.4028778076172,24.453927993774414,401.2862548828125,2.938431978225708,491.0056457519531,4.729344844818115,389.27685546875,22.371686935424805,133.44969177246094,32.73373794555664,-36.11224365234375,3.8699727058410645,0.0,0.0,0.016198275610804558,0.0008392469026148319
d01,2016-06-29 06:00:00,291.5320739746094,0.47256016731262207,5.0358734130859375,3.6547350883483887,0.8258557319641113,0.6039553284645081,373.4748229980469,21.056455612182617,404.73291015625,6.068583965301514,9.326163291931152,3.058856248855591,-16.433748245239258,8.842729568481445,19.36587142944336,4.257379055023193,0.0,0.0,0.010275673121213913,0.00038173265056684613
d01,2016-06-29 16:00:00,300.7513122558594,0.5343275666236877,800.75,2.8638498783111572,140.07508850097656,24.84438705444336,364.931396484375,3.139941930770874,480.0508728027344,4.129292011260986,394.00244140625,5.497378349304199,120.17853546142578,16.63435935974121,-33.05950164794922,3.6882550716400146,0.0,0.0,0.010058620013296604,0.00011180487490491942
d01,2016-06-30 06:00:00,290.5842590332031,0.35949400067329407,6.5638298988342285,1.4021130800247192,1.1281770467758179,0.21977393329143524,371.6795349121094,19.80641746520996,400.439208984375,4.889998435974121,10.771636962890625,2.5894601345062256,-16.01121711730957,7.422616481781006,16.515352249145508,5.445549011230469,0.0,0.0,0.009192953817546368,0.00016138025966938585
d01,2016-06-30 16:00:00,298.9400939941406,0.7184628248214722,431.1980895996094,234.19944763183594,77.043212890625,44.96678161621094,403.5461120605469,17.327787399291992,455.3855285644531,10.856399536132812,218.900146484375,109.4626235961914,56.25458908081055,50.04196548461914,-21.063247680664062,10.58861255645752,0.0,0.0,0.011674349196255207,0.0005357903428375721
d01,2016-07-01 06:00:00,293.1531677246094,0.3358408212661743,3.9431209564208984,0.40340933203697205,0.6944406628608704,0.17266777157783508,417.1800537109375,2.01949143409729,418.4256896972656,1.6842436790466309,2.133679151535034,0.4086737632751465,1.4270411729812622,1.3189078569412231,2.106208562850952,1.790257453918457,1.0,0.0,0.01481121126562357,0.00027560701710172
d01,2016-07-01 16:00:00,302.6717834472656,0.46869587898254395,777.6886596679688,6.247261047363281,135.80592346191406,24.397279739379883,398.8448486328125,3.868816375732422,488.2884521484375,5.6158037185668945,430.4421691894531,35.6070671081543,84.1583251953125,27.40657615661621,-34.04372024536133,6.775445461273193,0.0,0.0,0.014142700470983982,0.0012249336577951908
d01,2016-07-02 06:00:00,288.7003479003906,0.6305400133132935,7.5709099769592285,0.603495717048645,1.3208215236663818,0.2665867209434509,319.6351623535156,5.591601371765137,385.3328857421875,1.742390751838684,9.425707817077637,2.4637012481689453,-33.878868103027344,4.276530742645264,34.22032165527344,1.4766696691513062,0.0,0.0,0.008183573372662067,3.611623105825856e-05
