,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX
2016-05-27 12:00:00,294.909790039,361.718109131,73.8279190063,362.592498779,426.837677002,159.152709961,31.2226963043,-30.535528183
2016-05-27 13:00:00,297.090820312,552.582519531,112.784011841,369.056488037,444.013580322,247.151229858,64.5171966553,-51.1936416626
2016-05-27 14:00:00,298.637451172,726.191833496,148.218231201,376.081634521,457.007293701,331.024841309,100.753768921,-63.6169281006
2016-05-27 15:00:00,299.700164795,862.602050781,176.060028076,381.393859863,468.114562988,387.492248535,140.50831604,-71.0594863892
2016-05-27 16:00:00,300.909606934,949.61541748,193.81980896,385.75692749,476.506591797,436.683807373,153.578948975,-74.4086303711
2016-05-27 17:00:00,301.625854492,986.357666016,201.319000244,383.57244873,479.099578857,487.018676758,134.157516479,-68.922454834
2016-05-27 18:00:00,301.874938965,959.225708008,195.781311035,388.565490723,481.584411621,466.109558105,139.089447021,-65.6236343384
2016-05-27 19:00:00,302.0390625,877.384460449,179.07723999,392.695892334,481.622802734,430.731750488,120.575401306,-58.8092498779
2016-05-27 20:00:00,301.781829834,748.529541016,152.777450562,394.419921875,478.729553223,365.648620605,98.6852798462,-48.6286888123
2016-05-27 21:00:00,300.717224121,583.561279297,119.106903076,389.440124512,468.975982666,318.062774658,43.3870925903,-27.7360038757
2016-05-27 22:00:00,299.197143555,394.671081543,80.5537261963,378.277618408,452.234313965,240.320007324,-5.01626873016,-7.04792690277
2016-05-27 23:00:00,296.961883545,198.060195923,40.4247779846,371.629852295,437.164520264,139.032043457,-29.1649913788,14.3840656281
2016-05-28 00:00:00,294.542724609,27.8749809265,5.68938016891,365.988067627,419.46887207,48.5581817627,-44.28332901,33.6441078186
2016-05-28 01:00:00,293.250061035,0.0,0.0,364.191101074,413.237762451,19.0967273712,-31.9570350647,35.3161315918
2016-05-28 02:00:00,292.549316406,0.0,0.0,365.462982178,409.470031738,15.5411376953,-24.923374176,34.2648735046
2016-05-28 03:00:00,293.060089111,0.0,0.0,410.715942383,416.650299072,24.2233371735,-9.49140834808,20.6194038391
2016-05-28 04:00:00,292.266174316,0.0,0.0,363.78427124,406.990539551,15.267827034,-30.4807109833,27.7518081665
2016-05-28 05:00:00,291.842132568,0.0,0.0,360.816650391,404.622467041,14.5686378479,-31.4573898315,26.6153373718
2016-05-28 06:00:00,291.687255859,0.0,0.0,359.544616699,403.299224854,13.8411827087,-33.2387580872,24.1190128326
2016-05-28 07:00:00,291.67489624,0.0,0.0,358.584259033,402.491027832,14.3532705307,-37.0263824463,21.1388626099
2016-05-28 08:00:00,291.217163086,0.0,0.0,356.461486816,400.201782227,12.6237735748,-34.0288352966,21.8056468964
2016-05-28 09:00:00,292.36328125,0.0,0.0,408.145111084,410.543304443,19.9010677338,-17.5994224548,5.30934143066
2016-05-28 10:00:00,292.608062744,1.70404863358,0.347802251577,408.809814453,412.27230835,23.1625862122,-21.7061519623,3.09743881226
2016-05-28 11:00:00,292.651916504,169.926620483,34.6826095581,356.575958252,410.182678223,78.2032852173,-2.48304653168,-3.5092394352
2016-05-28 12:00:00,293.502166748,141.433059692,28.8669757843,406.502258301,416.751159668,86.8200683594,0.629595220089,-11.4802284241
2016-05-28 13:00:00,296.631958008,557.81439209,113.851867676,368.931060791,443.145202637,243.708740234,75.5084075928,-48.8885574341
2016-05-28 14:00:00,298.138916016,729.797729492,148.954269409,372.359344482,456.270965576,317.954711914,114.480422974,-62.634677887
2016-05-28 15:00:00,299.621856689,864.772399902,176.503082275,377.312530518,468.395141602,393.252166748,132.944641113,-70.4543457031
2016-05-28 16:00:00,300.645751953,952.259338379,194.359436035,380.922149658,477.834197998,427.692504883,156.12411499,-76.3059158325
2016-05-28 17:00:00,301.624359131,984.958190918,201.033416748,385.028320312,485.580749512,449.206756592,157.447998047,-76.9317550659
2016-05-28 18:00:00,302.043792725,961.867492676,196.320465088,386.113464355,486.034423828,456.37890625,141.531829834,-68.5998687744
2016-05-28 19:00:00,302.083526611,883.788696289,180.384368896,385.41796875,483.402557373,433.081817627,115.93132782,-57.7681503296
2016-05-28 20:00:00,301.802154541,756.251708984,154.35357666,384.003814697,477.725372314,383.655578613,80.8675537109,-45.0577735901
