,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX
2016-06-01 08:00:00,294.984924316,349.742523193,49.9104690552,371.372894287,433.955718994,147.283569336,68.5604476929,-18.2893772125
2016-06-01 09:00:00,296.739105225,540.374450684,77.1148757935,377.762420654,450.924224854,240.525726318,114.528717041,-32.857837677
2016-06-01 10:00:00,298.203063965,711.547302246,101.542304993,382.75402832,468.363616943,289.675720215,185.906951904,-47.0020675659
2016-06-01 11:00:00,299.435699463,849.106384277,121.172866821,385.934356689,481.772644043,357.505187988,221.573364258,-53.6068229675
2016-06-01 12:00:00,300.317840576,938.336120605,133.906524658,389.781768799,489.072540283,408.136108398,241.468536377,-56.0520019531
2016-06-01 13:00:00,300.819396973,970.159240723,138.447860718,394.434509277,493.927276611,428.566131592,249.08203125,-55.5206756592
2016-06-01 14:00:00,300.411895752,948.001708984,135.285858154,395.426635742,494.302825928,465.416564941,203.724090576,-43.5481872559
2016-06-01 15:00:00,299.717803955,863.383544922,123.210296631,394.900817871,475.375579834,463.876586914,163.745391846,-32.3557434082
2016-06-01 16:00:00,300.387084961,750.028503418,107.033821106,393.146575928,479.530303955,383.314605713,143.39616394,-31.1781768799
2016-06-01 17:00:00,300.524078369,595.444335938,84.9736633301,395.384613037,475.688873291,298.262268066,107.767402649,-26.3824119568
2016-06-01 18:00:00,299.571594238,408.586578369,58.3078994751,395.428222656,463.432067871,216.964111328,54.1102867126,-13.3545970917
2016-06-01 19:00:00,298.617156982,207.00819397,29.5413780212,394.083740234,451.010192871,120.78679657,2.58546829224,-0.365902662277
2016-06-01 20:00:00,296.575683594,24.5182247162,3.49890637398,403.269592285,434.687835693,23.4565982819,-18.2150154114,13.8712806702
2016-06-01 21:00:00,295.160064697,0.0,0.0,391.383758545,424.651794434,2.5911591053,-15.1822929382,19.9714221954
2016-06-01 22:00:00,294.262420654,0.0,0.0,382.733123779,418.054382324,-2.51602435112,-11.0036935806,22.2088718414
2016-06-01 23:00:00,293.567718506,0.0,0.0,376.599121094,415.233337402,-7.31606054306,-6.5498290062,23.5949268341
2016-06-02 00:00:00,293.482391357,0.0,0.0,418.173309326,422.294799805,4.21587181091,7.17468357086,15.1456537247
2016-06-02 01:00:00,293.188598633,0.0,0.0,417.212280273,420.776733398,3.3343539238,7.97138357162,14.5383634567
2016-06-02 02:00:00,292.995269775,0.0,0.0,416.602111816,419.88092041,3.25831031799,7.74096488953,13.7145671844
2016-06-02 03:00:00,291.937927246,0.0,0.0,410.091522217,414.046142578,3.83280730247,9.98352527618,17.331905365
2016-06-02 04:00:00,291.602294922,0.0,0.0,408.063171387,411.96685791,3.64720106125,9.78412723541,17.0646686554
2016-06-02 05:00:00,291.60824585,0.0,0.0,407.900146484,411.706817627,3.15782403946,8.25756549835,15.1077260971
2016-06-02 06:00:00,291.428863525,2.33566737175,0.3333145082,407.016784668,410.566467285,4.44211149216,8.08123970032,14.3203697205
2016-06-02 07:00:00,291.639923096,38.9821968079,5.56300497055,407.467437744,412.861846924,20.9279327393,16.1072502136,9.56906032562
2016-06-02 08:00:00,291.945556641,99.2526855469,14.1639900208,407.781097412,417.163116455,45.2934417725,32.868724823,3.382158041
2016-06-02 09:00:00,292.923278809,216.991607666,30.9660701752,410.172210693,425.580413818,103.478675842,57.5759887695,-7.31536006927
2016-06-02 10:00:00,294.50881958,411.470336914,58.7194213867,414.59362793,442.37487793,192.956604004,107.34879303,-23.1178188324
2016-06-02 11:00:00,295.728942871,531.323974609,75.8233108521,417.662078857,454.944335938,237.129425049,146.201660156,-33.5580596924
2016-06-02 12:00:00,298.733581543,936.044616699,133.579498291,385.714508057,490.572296143,371.338317871,263.792388916,-64.1943740845
2016-06-02 13:00:00,300.233581543,972.318786621,138.756057739,392.65032959,498.266357422,410.516326904,252.926620483,-65.980178833
2016-06-02 14:00:00,301.156982422,953.690429688,136.09765625,396.71282959,495.139282227,419.837310791,232.008743286,-63.1062660217
2016-06-02 15:00:00,301.379486084,653.867736816,93.3110580444,431.018585205,501.098083496,327.047149658,134.098510742,-43.6198577881
2016-06-02 16:00:00,301.313354492,757.055786133,108.036651611,402.022949219,489.108551025,355.527770996,168.336395264,-41.1656188965
2016-06-02 17:00:00,301.015991211,596.611633301,85.1402587891,400.624969482,478.875152588,298.042999268,108.882873535,-29.0140361786
2016-06-02 18:00:00,300.352233887,412.256164551,58.8315658569,394.223876953,465.810119629,227.398391724,41.7124786377,-15.3490877151
2016-06-02 19:00:00,298.514923096,199.839401245,28.5183506012,392.98538208,449.774383545,117.583106995,0.553710997105,0.645549058914
2016-06-02 20:00:00,296.761016846,38.3876838684,5.47816610336,387.730010986,434.201293945,27.7153110504,-25.1799736023,13.8165330887
2016-06-02 21:00:00,295.253051758,0.0,0.0,381.85269165,424.154663086,2.16345214844,-23.738527298,19.836019516
2016-06-02 22:00:00,294.453674316,0.0,0.0,381.963409424,420.071105957,1.2825653553,-18.0850658417,20.8515434265
