,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX
2016-05-25 23:00:00,298.528533936,79.7240753174,16.2695236206,422.402648926,445.003265381,60.0467376709,-19.0294971466,-1.45219397545
2016-05-26 00:00:00,295.952209473,31.5090312958,6.43013954163,361.414886475,426.110900879,13.9854202271,-20.1646690369,28.8813228607
2016-05-26 01:00:00,294.692871094,0.0,0.0,354.276611328,409.830566406,1.12707018852,-11.0967960358,44.0671691895
2016-05-26 02:00:00,293.77041626,0.0,0.0,348.800842285,403.828918457,2.00388526917,-13.527173996,43.0004501343
2016-05-26 03:00:00,292.036499023,0.0,0.0,340.108398438,400.534240723,4.17020988464,-23.3202953339,40.3409957886
2016-05-26 04:00:00,290.66027832,0.0,0.0,330.807952881,394.794586182,3.93975996971,-24.0730953217,42.655216217
2016-05-26 05:00:00,289.951324463,0.0,0.0,323.916534424,388.3465271,2.0621907711,-20.5943374634,45.0828056335
2016-05-26 06:00:00,290.312683105,0.0,0.0,325.98046875,385.193603516,0.781902253628,-16.9779148102,42.3831787109
2016-05-26 07:00:00,290.817047119,0.0,0.0,329.165588379,383.268493652,-0.00475450791419,-15.1494369507,38.3630142212
2016-05-26 08:00:00,290.702850342,0.0,0.0,333.837921143,382.88772583,-1.70919251442,-13.8768138885,32.874458313
2016-05-26 09:00:00,290.450836182,0.0,0.0,332.302581787,381.649536133,-3.83943748474,-15.5254354477,29.4054698944
2016-05-26 10:00:00,288.731414795,9.03438282013,1.84367239475,328.366577148,381.001983643,-3.48269701004,-19.4929103851,23.2266559601
2016-05-26 11:00:00,291.000030518,162.985824585,33.2609825134,332.57119751,399.70614624,37.2201423645,0.902679920197,-20.9864749908
2016-05-26 12:00:00,293.783081055,364.709716797,74.4273605347,342.727081299,423.37286377,99.7503662109,43.5941696167,-62.2263946533
2016-05-26 13:00:00,296.711273193,544.163391113,111.04901123,358.039337158,444.948791504,183.821640015,71.0490036011,-88.4075317383
2016-05-26 14:00:00,299.449249268,725.097412109,147.972717285,367.828613281,464.785369873,282.400665283,90.5614395142,-106.016838074
2016-05-26 15:00:00,301.275360107,868.867858887,177.31237793,373.323577881,477.727020264,361.141113281,112.559066772,-112.388542175
2016-05-26 16:00:00,302.637329102,960.271728516,195.965438843,376.407592773,482.200500488,471.633483887,86.3478546143,-101.128501892
2016-05-26 17:00:00,302.993499756,996.830871582,203.42616272,374.190093994,482.835968018,512.923706055,81.5170516968,-90.4538497925
2016-05-26 18:00:00,302.930725098,973.892028809,198.7449646,373.85333252,481.914703369,513.382202148,76.6590042114,-77.6495132446
