,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX
2016-05-28 09:00:00,292.523468018,0.0,0.0,409.668243408,411.338592529,19.4754734039,-20.6534805298,0.319239258766
2016-05-28 10:00:00,292.355285645,2.14912796021,0.435306936502,407.941650391,410.374725342,19.8737945557,-19.3618125916,0.99010270834
2016-05-28 11:00:00,292.199401855,52.5723609924,10.648560524,405.655181885,410.10949707,43.8938674927,-9.59065246582,-2.16401696205
2016-05-28 12:00:00,294.721801758,369.754730225,74.893989563,358.913604736,426.451812744,152.861679077,32.7948493958,-39.0903511047
2016-05-28 13:00:00,296.800598145,563.352478027,114.107337952,365.522369385,443.304931641,244.32460022,64.8933639526,-60.8913650513
2016-05-28 14:00:00,298.299285889,734.943664551,148.863250732,369.238616943,456.906799316,311.326019287,108.051315308,-77.1038742065
2016-05-28 15:00:00,299.87588501,870.232116699,176.265960693,373.796325684,468.597961426,387.129394531,125.555763245,-85.0647735596
2016-05-28 16:00:00,301.059295654,957.027099609,193.846343994,378.331787109,479.267242432,427.985412598,143.410369873,-90.0627593994
2016-05-28 17:00:00,301.71685791,987.577697754,200.034301758,383.203216553,487.28012085,438.84197998,156.903488159,-88.4873886108
2016-05-28 18:00:00,302.037261963,963.814208984,195.221054077,382.878265381,485.82913208,457.516357422,134.989639282,-74.2260665894
2016-05-28 19:00:00,302.144134521,882.50994873,178.752838135,385.719665527,485.570495605,417.095794678,122.419288635,-65.3897171021
2016-05-28 20:00:00,301.321838379,752.569091797,152.433258057,386.40145874,477.043609619,369.158233643,100.448600769,-42.0821533203
2016-05-28 21:00:00,300.250762939,589.197509766,119.342262268,374.126220703,464.161621094,319.544250488,43.9382286072,-18.5699939728
2016-05-28 22:00:00,298.690490723,401.097930908,81.2425842285,359.388244629,451.148529053,213.562438965,17.2289123535,0.744804978371
2016-05-28 23:00:00,296.832519531,202.003448486,40.9158935547,350.29296875,436.851470947,111.475379944,-11.9746894836,22.2554988861
