,urban_wrf,rural_wrf,urban_obs,rural_obs,deltat_wrf,deltat_obs
2016-05-25 00:00:00,21.0126281738,20.3302246094,,,0.682403564453,
2016-05-25 01:00:00,18.9692016602,19.096887207,,,-0.127685546875,
2016-05-25 02:00:00,17.8100524902,18.4257751465,,,-0.61572265625,
2016-05-25 03:00:00,16.9700561523,16.9615112305,,,0.008544921875,
2016-05-25 04:00:00,16.4607177734,16.3110900879,,,0.149627685547,
2016-05-25 05:00:00,15.7505737305,15.8400817871,,,-0.0895080566406,
2016-05-25 06:00:00,15.3168579102,15.4699951172,,,-0.153137207031,
2016-05-25 07:00:00,15.1252380371,15.374017334,,,-0.248779296875,
2016-05-25 08:00:00,15.0225463867,15.3137756348,,,-0.291229248047,
2016-05-25 09:00:00,14.7651306152,15.3460632324,,,-0.580932617188,
2016-05-25 10:00:00,14.3915649414,14.6220336914,,,-0.23046875,
2016-05-25 11:00:00,16.3297363281,15.8530212402,,,0.476715087891,
2016-05-25 12:00:00,19.8729797363,19.1000610352,,,0.772918701172,
2016-05-25 13:00:00,24.8758483887,21.827722168,,,3.0481262207,
2016-05-25 14:00:00,27.0348144531,23.6290222168,,,3.40579223633,
2016-05-25 15:00:00,28.1680541992,24.9782043457,,,3.18984985352,
2016-05-25 16:00:00,28.9944091797,25.9173522949,,,3.07705688477,
2016-05-25 17:00:00,29.6740661621,26.5019165039,,,3.1721496582,
2016-05-25 18:00:00,30.2496582031,26.9496398926,,,3.30001831055,
2016-05-25 19:00:00,30.6581970215,27.16640625,,,3.49179077148,
2016-05-25 20:00:00,30.6819702148,27.1532226563,,,3.52874755859,
2016-05-25 21:00:00,30.3967834473,27.0348449707,,,3.36193847656,
2016-05-25 22:00:00,29.7953125,26.4887634277,,,3.30654907227,
2016-05-25 23:00:00,29.0756774902,25.8607116699,,,3.21496582031,
2016-05-26 00:00:00,26.890222168,24.512322998,,,2.37789916992,
2016-05-26 01:00:00,22.5220581055,23.1703125,,,-0.648254394531,
2016-05-26 02:00:00,19.7089782715,22.355859375,,,-2.64688110352,
2016-05-26 03:00:00,18.352166748,21.5792480469,,,-3.22708129883,
2016-05-26 04:00:00,17.5017944336,20.3067260742,,,-2.80493164062,
2016-05-26 05:00:00,17.6075073242,18.7002807617,,,-1.0927734375,
2016-05-26 06:00:00,17.6309753418,18.8137451172,,,-1.18276977539,
2016-05-26 07:00:00,16.7404724121,18.2142883301,,,-1.47381591797,
2016-05-26 08:00:00,16.1780639648,17.7904296875,,,-1.61236572266,
2016-05-26 09:00:00,15.3583618164,17.6840759277,,,-2.32571411133,
2016-05-26 10:00:00,14.8440795898,17.3161865234,,,-2.47210693359,
2016-05-26 11:00:00,17.4249206543,17.6303955078,,,-0.205474853516,
2016-05-26 12:00:00,20.4673095703,20.2777648926,,,0.189544677734,
2016-05-26 13:00:00,24.0553222656,23.5374084473,,,0.517913818359,
2016-05-26 14:00:00,27.5888305664,25.7997375488,,,1.78909301758,
2016-05-26 15:00:00,30.1906982422,27.7435241699,,,2.44717407227,
2016-05-26 16:00:00,31.8724914551,29.1044250488,,,2.76806640625,
2016-05-26 17:00:00,31.7565856934,29.7983337402,,,1.95825195312,
2016-05-26 18:00:00,31.393762207,30.4152160645,,,0.978546142578,
2016-05-26 19:00:00,31.2896057129,30.696282959,,,0.593322753906,
2016-05-26 20:00:00,30.7468505859,30.7476135254,,,-0.000762939453125,
2016-05-26 21:00:00,30.5869995117,26.8406921387,,,3.74630737305,
2016-05-26 22:00:00,28.5720153809,21.5348754883,,,7.03713989258,
2016-05-26 23:00:00,27.7879577637,22.8292175293,,,4.95874023438,
2016-05-27 00:00:00,26.4518371582,23.2971435547,,,3.15469360352,
2016-05-27 01:00:00,24.7843261719,22.6381164551,,,2.1462097168,
2016-05-27 02:00:00,22.5299316406,21.4896789551,,,1.04025268555,
2016-05-27 03:00:00,21.2228637695,20.7350097656,,,0.487854003906,
2016-05-27 04:00:00,20.3537536621,20.311730957,,,0.0420227050781,
2016-05-27 05:00:00,19.9815307617,20.0317016602,,,-0.0501708984375,
2016-05-27 06:00:00,18.9562316895,19.3712402344,,,-0.415008544922,
2016-05-27 07:00:00,19.0027404785,19.1321044922,,,-0.129364013672,
2016-05-27 08:00:00,19.4151245117,19.6936279297,,,-0.278503417969,
2016-05-27 09:00:00,20.1234375,19.8910461426,,,0.232391357422,
2016-05-27 10:00:00,20.1093078613,19.6440979004,,,0.465209960938,
2016-05-27 11:00:00,22.2500549316,20.8181396484,,,1.4319152832,
2016-05-27 12:00:00,23.9019714355,22.3253723145,,,1.57659912109,
2016-05-27 13:00:00,25.7739196777,24.0469604492,,,1.72695922852,
2016-05-27 14:00:00,27.7747436523,26.1458068848,,,1.62893676758,
2016-05-27 15:00:00,29.5820251465,27.5712524414,,,2.01077270508,
2016-05-27 16:00:00,30.9429260254,28.584375,,,2.35855102539,
2016-05-27 17:00:00,31.8487182617,29.6405578613,,,2.20816040039,
2016-05-27 18:00:00,31.2416320801,30.2422424316,,,0.999389648438,
2016-05-27 19:00:00,28.6540771484,29.8395629883,,,-1.18548583984,
2016-05-27 20:00:00,29.2441955566,29.6512084961,,,-0.407012939453,
2016-05-27 21:00:00,29.38515625,29.2717529297,,,0.113403320312,
2016-05-27 22:00:00,27.6322265625,27.8249755859,,,-0.192749023438,
2016-05-27 23:00:00,26.3587585449,25.6609436035,,,0.697814941406,
2016-05-28 00:00:00,25.9312988281,24.3904663086,,,1.54083251953,
2016-05-28 01:00:00,23.5518432617,23.8070617676,,,-0.255218505859,
2016-05-28 02:00:00,23.0397583008,22.4799743652,,,0.559783935547,
2016-05-28 03:00:00,22.7447753906,22.1000305176,,,0.644744873047,
2016-05-28 04:00:00,22.4944091797,21.7495361328,,,0.744873046875,
2016-05-28 05:00:00,22.0705200195,21.4148803711,,,0.655639648438,
2016-05-28 06:00:00,20.3520751953,21.2165466309,,,-0.864471435547,
2016-05-28 07:00:00,19.9014526367,21.0129943848,,,-1.11154174805,
2016-05-28 08:00:00,19.2778564453,20.8102050781,,,-1.53234863281,
2016-05-28 09:00:00,18.4595275879,20.7616821289,,,-2.30215454102,
2016-05-28 10:00:00,18.2993408203,20.473260498,,,-2.17391967773,
2016-05-28 11:00:00,20.7160888672,21.4984069824,,,-0.782318115234,
2016-05-28 12:00:00,23.700982666,23.14296875,,,0.558013916016,
2016-05-28 13:00:00,26.1030822754,24.8780456543,,,1.22503662109,
2016-05-28 14:00:00,28.3072143555,27.0394836426,,,1.26773071289,
2016-05-28 15:00:00,30.0268798828,28.6969238281,,,1.32995605469,
2016-05-28 16:00:00,31.4873596191,30.1199584961,,,1.36740112305,
2016-05-28 17:00:00,32.5410400391,31.0262695313,,,1.51477050781,
2016-05-28 18:00:00,33.0947509766,31.2507873535,,,1.84396362305,
2016-05-28 19:00:00,33.0528808594,31.6213317871,,,1.43154907227,
2016-05-28 20:00:00,32.5742431641,30.0465942383,,,2.52764892578,
2016-05-28 21:00:00,31.9625793457,29.0546508789,,,2.9079284668,
2016-05-28 22:00:00,30.8578735352,29.7524963379,,,1.10537719727,
2016-05-28 23:00:00,29.1298156738,28.0689025879,,,1.06091308594,
2016-05-29 00:00:00,26.7723937988,25.3807922363,,,1.3916015625,
2016-05-29 01:00:00,24.2710205078,24.1451049805,,,0.125915527344,
2016-05-29 02:00:00,22.977166748,22.5924621582,,,0.384704589844,
2016-05-29 03:00:00,21.9427734375,21.4262939453,,,0.516479492188,
2016-05-29 04:00:00,21.2448059082,20.4680419922,,,0.776763916016,
2016-05-29 05:00:00,20.7112060547,19.7950073242,,,0.916198730469,
2016-05-29 06:00:00,19.9583374023,19.6308532715,,,0.327484130859,
2016-05-29 07:00:00,18.8900390625,19.1640563965,,,-0.274017333984,
2016-05-29 08:00:00,18.0076843262,18.5414367676,,,-0.533752441406,
2016-05-29 09:00:00,16.2471862793,18.2420288086,,,-1.9948425293,
2016-05-29 10:00:00,15.9194580078,17.4861694336,,,-1.56671142578,
2016-05-29 11:00:00,17.9672790527,19.0544372559,,,-1.08715820312,
2016-05-29 12:00:00,20.4474731445,21.6252380371,,,-1.17776489258,
2016-05-29 13:00:00,23.6823059082,23.8405090332,,,-0.158203125,
2016-05-29 14:00:00,26.5010925293,26.0094848633,,,0.491607666016,
2016-05-29 15:00:00,28.2541442871,27.5572753906,,,0.696868896484,
2016-05-29 16:00:00,29.0908447266,28.3112731934,,,0.779571533203,
2016-05-29 17:00:00,29.5673461914,28.7893615723,,,0.777984619141,
2016-05-29 18:00:00,29.8313537598,29.0467773438,,,0.784576416016,
2016-05-29 19:00:00,29.9460693359,28.7767883301,,,1.16928100586,
2016-05-29 20:00:00,29.9503417969,28.7122741699,,,1.23806762695,
2016-05-29 21:00:00,29.6420837402,28.2857910156,,,1.35629272461,
2016-05-29 22:00:00,29.0703979492,27.6068054199,,,1.4635925293,
2016-05-29 23:00:00,27.5999084473,26.2983947754,,,1.30151367188,
2016-05-30 00:00:00,25.6700683594,24.3948303223,,,1.27523803711,
2016-05-30 01:00:00,24.2882324219,23.368371582,,,0.919860839844,
2016-05-30 02:00:00,23.3319335938,22.5426574707,,,0.789276123047,
2016-05-30 03:00:00,22.6160522461,21.8274780273,,,0.78857421875,
2016-05-30 04:00:00,21.7738586426,21.5838867188,,,0.189971923828,
2016-05-30 05:00:00,20.8176513672,20.8065429688,,,0.0111083984375,
2016-05-30 06:00:00,19.9450622559,20.2130065918,,,-0.267944335938,
2016-05-30 07:00:00,19.7871948242,19.8289123535,,,-0.0417175292969,
2016-05-30 08:00:00,19.7507873535,19.6523986816,,,0.098388671875,
2016-05-30 09:00:00,19.7091003418,19.6838012695,,,0.0252990722656,
2016-05-30 10:00:00,19.5992370605,19.7940917969,,,-0.194854736328,
2016-05-30 11:00:00,19.7307373047,19.9861694336,,,-0.255432128906,
2016-05-30 12:00:00,21.1063476563,20.239831543,,,0.866516113281,
2016-05-30 13:00:00,22.3283325195,21.9081054688,,,0.420227050781,
2016-05-30 14:00:00,22.3404174805,22.8190856934,,,-0.478668212891,
2016-05-30 15:00:00,24.6013122559,23.355645752,,,1.24566650391,
2016-05-30 16:00:00,27.0844970703,24.2562194824,,,2.82827758789,
2016-05-30 17:00:00,27.3106933594,25.2772766113,,,2.03341674805,
2016-05-30 18:00:00,28.7673583984,23.3066345215,,,5.46072387695,
2016-05-30 19:00:00,29.8835693359,25.8475891113,,,4.03598022461,
2016-05-30 20:00:00,29.7797485352,22.0105224609,,,7.76922607422,
2016-05-30 21:00:00,28.9723449707,25.1407409668,,,3.83160400391,
2016-05-30 22:00:00,27.8252807617,22.8310791016,,,4.99420166016,
2016-05-30 23:00:00,26.2915283203,23.5569396973,,,2.73458862305,
2016-05-31 00:00:00,24.3336730957,22.9546142578,,,1.37905883789,
2016-05-31 01:00:00,23.28359375,21.7488952637,,,1.53469848633,
2016-05-31 02:00:00,21.2734619141,21.1159301758,,,0.157531738281,
2016-05-31 03:00:00,20.7231689453,20.756463623,,,-0.0332946777344,
2016-05-31 04:00:00,20.1921325684,19.9081359863,,,0.283996582031,
2016-05-31 05:00:00,20.3227172852,19.9233032227,,,0.3994140625,
2016-05-31 06:00:00,20.6110473633,19.9150634766,,,0.695983886719,
2016-05-31 07:00:00,20.7251525879,20.0047851563,,,0.720367431641,
2016-05-31 08:00:00,20.3931518555,20.0374389648,,,0.355712890625,
2016-05-31 09:00:00,20.2764221191,20.1209960938,,,0.155426025391,
2016-05-31 10:00:00,20.5881286621,20.0960327148,,,0.492095947266,
2016-05-31 11:00:00,21.5017333984,19.8139587402,,,1.6877746582,
2016-05-31 12:00:00,22.4320007324,19.6266418457,,,2.80535888672,
2016-05-31 13:00:00,23.7154174805,21.0291381836,,,2.68627929688,
2016-05-31 14:00:00,26.050012207,24.1556030273,,,1.89440917969,
2016-05-31 15:00:00,27.3602844238,25.9869018555,,,1.37338256836,
2016-05-31 16:00:00,28.1795288086,26.946496582,,,1.23303222656,
2016-05-31 17:00:00,28.8830200195,27.2345825195,,,1.6484375,
2016-05-31 18:00:00,28.7376953125,27.5032592773,,,1.23443603516,
2016-05-31 19:00:00,28.9192749023,27.6381164551,,,1.28115844727,
2016-05-31 20:00:00,29.4786315918,27.7922912598,,,1.68634033203,
2016-05-31 21:00:00,29.7086730957,27.4716125488,,,2.23706054688,
2016-05-31 22:00:00,28.8635498047,27.2778564453,,,1.58569335938,
2016-05-31 23:00:00,28.7332092285,26.3971496582,,,2.33605957031,
2016-06-01 00:00:00,25.4097839355,25.4965759277,,,-0.0867919921875,
2016-06-01 01:00:00,24.8375183105,23.8735900879,,,0.963928222656,
2016-06-01 02:00:00,23.8763366699,22.5785461426,,,1.29779052734,
2016-06-01 03:00:00,22.2151733398,21.440057373,,,0.775115966797,
2016-06-01 04:00:00,21.5264221191,20.8148132324,,,0.711608886719,
2016-06-01 05:00:00,20.2878662109,20.5342956543,,,-0.246429443359,
2016-06-01 06:00:00,19.4685302734,19.8623901367,,,-0.393859863281,
2016-06-01 07:00:00,19.135949707,19.0896240234,,,0.0463256835938,
2016-06-01 08:00:00,18.6245056152,18.8174682617,,,-0.192962646484,
2016-06-01 09:00:00,19.2767272949,18.1539855957,,,1.12274169922,
2016-06-01 10:00:00,19.7494750977,18.0885253906,,,1.66094970703,
2016-06-01 11:00:00,20.0468688965,19.3731018066,,,0.673767089844,
2016-06-01 12:00:00,21.1124206543,20.5875488281,,,0.524871826172,
2016-06-01 13:00:00,21.748223877,22.8048339844,,,-1.05661010742,
2016-06-01 14:00:00,23.399407959,24.18984375,,,-0.790435791016,
2016-06-01 15:00:00,24.6613098145,25.0454040527,,,-0.384094238281,
2016-06-01 16:00:00,26.1361633301,25.7956481934,,,0.340515136719,
2016-06-01 17:00:00,26.4031616211,26.4936157227,,,-0.0904541015625,
2016-06-01 18:00:00,27.7175842285,26.9243713379,,,0.793212890625,
2016-06-01 19:00:00,28.5570007324,27.3635498047,,,1.19345092773,
2016-06-01 20:00:00,28.8908935547,27.3510681152,,,1.53982543945,
2016-06-01 21:00:00,27.9141784668,27.1498046875,,,0.764373779297,
2016-06-01 22:00:00,24.7219177246,26.1115966797,,,-1.38967895508,
2016-06-01 23:00:00,25.2637573242,24.6310974121,,,0.632659912109,
2016-06-02 00:00:00,22.8662658691,22.3375183105,,,0.528747558594,
2016-06-02 01:00:00,23.0452209473,22.1592956543,,,0.885925292969,
2016-06-02 02:00:00,21.551751709,21.7181030273,,,-0.166351318359,
2016-06-02 03:00:00,20.8873535156,20.2376342773,,,0.649719238281,
2016-06-02 04:00:00,20.2318664551,19.4727722168,,,0.759094238281,
2016-06-02 05:00:00,19.6661621094,19.2131286621,,,0.453033447266,
2016-06-02 06:00:00,19.2833190918,19.0186401367,,,0.264678955078,
2016-06-02 07:00:00,19.0302062988,18.8910461426,,,0.13916015625,
2016-06-02 08:00:00,18.6317687988,18.6176086426,,,0.01416015625,
2016-06-02 09:00:00,18.3586364746,18.3047424316,,,0.0538940429688,
2016-06-02 10:00:00,18.2485290527,18.1906982422,,,0.0578308105469,
2016-06-02 11:00:00,18.2921081543,18.0862976074,,,0.205810546875,
2016-06-02 12:00:00,18.3623596191,18.0334716797,,,0.328887939453,
2016-06-02 13:00:00,18.4525085449,18.0129943848,,,0.439514160156,
2016-06-02 14:00:00,19.0919433594,18.3495727539,,,0.742370605469,
2016-06-02 15:00:00,19.4706970215,18.4672790527,,,1.00341796875,
2016-06-02 16:00:00,19.7248779297,20.8424926758,,,-1.11761474609,
2016-06-02 17:00:00,23.2401672363,23.0190979004,,,0.221069335938,
2016-06-02 18:00:00,25.1133666992,24.9824157715,,,0.130950927734,
2016-06-02 19:00:00,26.6356140137,25.9485412598,,,0.687072753906,
2016-06-02 20:00:00,27.2635437012,26.1772705078,,,1.08627319336,
2016-06-02 21:00:00,27.2630249023,25.9153686523,,,1.34765625,
2016-06-02 22:00:00,26.7380004883,25.1338134766,,,1.60418701172,
2016-06-02 23:00:00,25.8414855957,24.5008178711,,,1.34066772461,
2016-06-03 00:00:00,24.4285522461,23.1369873047,,,1.29156494141,
2016-06-03 01:00:00,22.8156677246,21.8498779297,,,0.965789794922,
2016-06-03 02:00:00,21.9646850586,21.253717041,,,0.710968017578,
2016-06-03 03:00:00,21.0246826172,20.5855651855,,,0.439117431641,
2016-06-03 04:00:00,20.2453857422,20.0251098633,,,0.220275878906,
2016-06-03 05:00:00,19.1573730469,19.2112060547,,,-0.0538330078125,
2016-06-03 06:00:00,18.6550537109,18.5096679688,,,0.145385742188,
2016-06-03 07:00:00,18.5311218262,18.3445678711,,,0.186553955078,
2016-06-03 08:00:00,18.4369445801,18.2983642578,,,0.138580322266,
2016-06-03 09:00:00,18.105279541,17.956262207,,,0.149017333984,
2016-06-03 10:00:00,17.9303527832,17.9094177246,,,0.0209350585938,
2016-06-03 11:00:00,18.0463806152,17.9627624512,,,0.0836181640625,
2016-06-03 12:00:00,18.1778198242,17.9495483398,,,0.228271484375,
2016-06-03 13:00:00,18.6667114258,18.6895690918,,,-0.0228576660156,
2016-06-03 14:00:00,19.7469726563,19.3340087891,,,0.412963867188,
2016-06-03 15:00:00,20.8823181152,20.8038879395,,,0.0784301757812,
2016-06-03 16:00:00,21.9746643066,23.4116149902,,,-1.43695068359,
2016-06-03 17:00:00,23.3567749023,24.2524658203,,,-0.895690917969,
2016-06-03 18:00:00,25.2871337891,25.5228515625,,,-0.235717773438,
2016-06-03 19:00:00,26.1123291016,26.4059692383,,,-0.293640136719,
2016-06-03 20:00:00,26.2612854004,26.4003540039,,,-0.139068603516,
2016-06-03 21:00:00,26.7332092285,26.1356445313,,,0.597564697266,
2016-06-03 22:00:00,26.796105957,25.7344909668,,,1.06161499023,
2016-06-03 23:00:00,26.4464355469,25.1751342773,,,1.27130126953,
2016-06-04 00:00:00,25.6699462891,24.4000488281,,,1.26989746094,
2016-06-04 01:00:00,24.6653686523,23.6567626953,,,1.00860595703,
2016-06-04 02:00:00,23.4981628418,22.7890258789,,,0.709136962891,
2016-06-04 03:00:00,22.0297180176,22.4022766113,,,-0.37255859375,
2016-06-04 04:00:00,20.7989746094,21.1794677734,,,-0.380493164062,
2016-06-04 05:00:00,20.1177001953,20.8386169434,,,-0.720916748047,
2016-06-04 06:00:00,20.038079834,20.2054992676,,,-0.167419433594,
2016-06-04 07:00:00,19.9782348633,19.7797790527,,,0.198455810547,
2016-06-04 08:00:00,18.888848877,19.7061401367,,,-0.817291259766,
2016-06-04 09:00:00,18.3157287598,19.8262878418,,,-1.51055908203,
2016-06-04 10:00:00,17.6523071289,19.063684082,,,-1.41137695312,
2016-06-04 11:00:00,17.813684082,19.4988037109,,,-1.68511962891,
2016-06-04 12:00:00,18.5841918945,20.727746582,,,-2.1435546875,
2016-06-04 13:00:00,19.8424926758,22.132043457,,,-2.28955078125,
2016-06-04 14:00:00,20.4073730469,23.9589477539,,,-3.55157470703,
2016-06-04 15:00:00,21.1845336914,23.5841003418,,,-2.39956665039,
2016-06-04 16:00:00,22.2511230469,24.0857788086,,,-1.83465576172,
2016-06-04 17:00:00,25.5168395996,25.600793457,,,-0.0839538574219,
2016-06-04 18:00:00,28.2593933105,27.088494873,,,1.1708984375,
2016-06-04 19:00:00,29.5390869141,28.2195983887,,,1.31948852539,
2016-06-04 20:00:00,30.1102844238,28.777734375,,,1.33255004883,
2016-06-04 21:00:00,29.806237793,28.905480957,,,0.900756835938,
2016-06-04 22:00:00,29.2635131836,27.8867736816,,,1.37673950195,
2016-06-04 23:00:00,28.4119812012,26.0439697266,,,2.36801147461,
2016-06-05 00:00:00,26.9348388672,25.1220031738,,,1.81283569336,
2016-06-05 01:00:00,24.8274475098,23.7583557129,,,1.06909179688,
2016-06-05 02:00:00,22.9244628906,22.5566955566,,,0.367767333984,
2016-06-05 03:00:00,20.9999633789,21.4149719238,,,-0.415008544922,
2016-06-05 04:00:00,20.125604248,19.8094421387,,,0.316162109375,
2016-06-05 05:00:00,19.9258666992,19.5879760742,,,0.337890625,
2016-06-05 06:00:00,19.659173584,19.403314209,,,0.255859375,
2016-06-05 07:00:00,19.636529541,19.2533203125,,,0.383209228516,
2016-06-05 08:00:00,19.4026733398,19.0867248535,,,0.315948486328,
2016-06-05 09:00:00,19.1864562988,19.0604187012,,,0.126037597656,
2016-06-05 10:00:00,19.3668762207,18.9453369141,,,0.421539306641,
2016-06-05 11:00:00,19.669152832,19.5760437012,,,0.0931091308594,
2016-06-05 12:00:00,19.3394104004,19.9455810547,,,-0.606170654297,
2016-06-05 13:00:00,19.7364746094,20.5411010742,,,-0.804626464844,
2016-06-05 14:00:00,20.9841247559,21.7795959473,,,-0.795471191406,
2016-06-05 15:00:00,24.2692810059,24.4022155762,,,-0.132934570312,
2016-06-05 16:00:00,27.1317382813,26.6969238281,,,0.434814453125,
2016-06-05 17:00:00,30.1520935059,28.8214050293,,,1.33068847656,
2016-06-05 18:00:00,29.6373840332,29.737298584,,,-0.0999145507812,
2016-06-05 19:00:00,27.5703369141,24.5221801758,,,3.04815673828,
2016-06-05 20:00:00,23.6198974609,24.1788574219,,,-0.558959960938,
2016-06-05 21:00:00,27.7460266113,26.202142334,,,1.54388427734,
2016-06-05 22:00:00,28.4878173828,26.9717651367,,,1.51605224609,
2016-06-05 23:00:00,25.1642700195,26.0919433594,,,-0.927673339844,
2016-06-06 00:00:00,25.3436218262,24.1416259766,,,1.20199584961,
2016-06-06 01:00:00,24.3120361328,24.1170898438,,,0.194946289062,
2016-06-06 02:00:00,24.5086608887,23.1560913086,,,1.35256958008,
2016-06-06 03:00:00,24.8590026855,21.3883605957,,,3.47064208984,
2016-06-06 04:00:00,23.985559082,20.5451904297,,,3.44036865234,
2016-06-06 05:00:00,23.3817382813,20.2233520508,,,3.15838623047,
2016-06-06 06:00:00,23.351953125,19.9857116699,,,3.36624145508,
2016-06-06 07:00:00,22.7214904785,19.7241455078,,,2.9973449707,
2016-06-06 08:00:00,22.0768066406,19.4265380859,,,2.65026855469,
2016-06-06 09:00:00,22.3258300781,19.136895752,,,3.18893432617,
2016-06-06 10:00:00,21.6496826172,17.983605957,,,3.66607666016,
2016-06-06 11:00:00,21.8787780762,19.2022033691,,,2.67657470703,
2016-06-06 12:00:00,22.4521728516,21.3524108887,,,1.09976196289,
2016-06-06 13:00:00,25.6114440918,22.7438598633,,,2.86758422852,
2016-06-06 14:00:00,26.6533752441,23.6436096191,,,3.009765625,
2016-06-06 15:00:00,27.8361755371,24.722467041,,,3.11370849609,
2016-06-06 16:00:00,28.8614440918,25.6122375488,,,3.24920654297,
2016-06-06 17:00:00,29.7498718262,26.4339233398,,,3.31594848633,
2016-06-06 18:00:00,30.5502258301,27.168145752,,,3.38208007812,
2016-06-06 19:00:00,30.9402404785,27.7220703125,,,3.21817016602,
2016-06-06 20:00:00,31.3784423828,28.0871826172,,,3.29125976562,
2016-06-06 21:00:00,31.6125732422,28.0954223633,,,3.51715087891,
2016-06-06 22:00:00,31.2457214355,27.6924987793,,,3.55322265625,
2016-06-06 23:00:00,30.726373291,26.7081542969,,,4.01821899414,
2016-06-07 00:00:00,29.7185913086,25.6896911621,,,4.02890014648,
2016-06-07 01:00:00,27.3402038574,24.5674072266,,,2.77279663086,
2016-06-07 02:00:00,25.6983276367,24.8875671387,,,0.810760498047,
2016-06-07 03:00:00,23.8431030273,24.4638916016,,,-0.620788574219,
2016-06-07 04:00:00,23.256036377,23.3609558105,,,-0.104919433594,
2016-06-07 05:00:00,23.5021911621,22.5754638672,,,0.926727294922,
2016-06-07 06:00:00,23.2658630371,22.0038085938,,,1.26205444336,
2016-06-07 07:00:00,23.9409729004,21.5634094238,,,2.37756347656,
2016-06-07 08:00:00,23.592980957,21.8435302734,,,1.74945068359,
2016-06-07 09:00:00,22.6462646484,21.3107543945,,,1.33551025391,
2016-06-07 10:00:00,22.4186035156,19.0184265137,,,3.40017700195,
2016-06-07 11:00:00,22.9379516602,20.3211914063,,,2.61676025391,
2016-06-07 12:00:00,25.6492858887,22.5359436035,,,3.11334228516,
2016-06-07 13:00:00,27.4051147461,23.9557128906,,,3.44940185547,
2016-06-07 14:00:00,28.7657714844,25.2641845703,,,3.50158691406,
2016-06-07 15:00:00,30.021875,26.3793579102,,,3.64251708984,
2016-06-07 16:00:00,30.5485473633,27.2468505859,,,3.30169677734,
2016-06-07 17:00:00,30.929864502,27.4787231445,,,3.45114135742,
2016-06-07 18:00:00,31.0287414551,27.4170776367,,,3.61166381836,
2016-06-07 19:00:00,30.4294677734,27.1927429199,,,3.23672485352,
2016-06-07 20:00:00,28.9687133789,26.7793212891,,,2.18939208984,
2016-06-07 21:00:00,29.7354064941,26.1563659668,,,3.57904052734,
2016-06-07 22:00:00,28.908807373,25.0382629395,,,3.87054443359,
2016-06-07 23:00:00,27.3814025879,23.3304992676,,,4.05090332031,
2016-06-08 00:00:00,25.6395202637,20.521295166,,,5.11822509766,
2016-06-08 01:00:00,23.1375366211,18.8655944824,,,4.27194213867,
2016-06-08 02:00:00,21.3366638184,17.7201171875,,,3.61654663086,
2016-06-08 03:00:00,19.9241577148,16.8507324219,,,3.07342529297,
2016-06-08 04:00:00,18.9892822266,15.6014343262,,,3.38784790039,
2016-06-08 05:00:00,18.0208679199,14.4670654297,,,3.55380249023,
2016-06-08 06:00:00,17.0012756348,13.5537963867,,,3.44747924805,
2016-06-08 07:00:00,16.0761352539,12.9153686523,,,3.16076660156,
2016-06-08 08:00:00,15.2176757813,11.9928833008,,,3.22479248047,
2016-06-08 09:00:00,14.4315124512,10.6803527832,,,3.75115966797,
2016-06-08 10:00:00,13.760949707,10.3131958008,,,3.44775390625,
2016-06-08 11:00:00,15.118951416,12.7066894531,,,2.41226196289,
2016-06-08 12:00:00,17.5125976563,15.2891479492,,,2.22344970703,
2016-06-08 13:00:00,19.476953125,17.1628967285,,,2.31405639648,
2016-06-08 14:00:00,21.0970703125,18.4449401855,,,2.65213012695,
2016-06-08 15:00:00,20.4436279297,17.2763916016,,,3.16723632812,
2016-06-08 16:00:00,15.1154418945,14.0119873047,,,1.10345458984,
2016-06-08 17:00:00,18.6164489746,16.2040039063,,,2.41244506836,
2016-06-08 18:00:00,19.7566162109,17.5480895996,,,2.20852661133,
2016-06-08 19:00:00,21.0995727539,18.3006225586,,,2.79895019531,
2016-06-08 20:00:00,21.0979858398,18.6059814453,,,2.49200439453,
2016-06-08 21:00:00,21.4643493652,18.6202331543,,,2.84411621094,
2016-06-08 22:00:00,21.0866333008,18.1350952148,,,2.95153808594,
2016-06-08 23:00:00,20.3993469238,17.1985717773,,,3.20077514648,
2016-06-09 00:00:00,19.2937866211,15.2530456543,,,4.0407409668,
2016-06-09 01:00:00,17.7206359863,13.182824707,,,4.5378112793,
2016-06-09 02:00:00,16.4471069336,12.4994445801,,,3.94766235352,
2016-06-09 03:00:00,15.5901428223,12.1926818848,,,3.3974609375,
2016-06-09 04:00:00,14.6168762207,10.9200378418,,,3.69683837891,
2016-06-09 05:00:00,13.5892578125,9.61165771484,,,3.97760009766,
2016-06-09 06:00:00,12.7190795898,9.15883789063,,,3.56024169922,
2016-06-09 07:00:00,12.005456543,8.77370605469,,,3.23175048828,
2016-06-09 08:00:00,11.4881835938,8.36510620117,,,3.12307739258,
2016-06-09 09:00:00,11.1764770508,8.03273925781,,,3.14373779297,
2016-06-09 10:00:00,10.7321411133,7.83025512695,,,2.90188598633,
2016-06-09 11:00:00,12.3771606445,10.4004760742,,,1.97668457031,
2016-06-09 12:00:00,15.2218566895,13.3631835938,,,1.8586730957,
2016-06-09 13:00:00,17.8524414063,15.3282714844,,,2.52416992188,
2016-06-09 14:00:00,19.2416625977,16.9149108887,,,2.32675170898,
2016-06-09 15:00:00,20.4573303223,18.3737731934,,,2.08355712891,
