,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX,TSK,QVAPOR,net_lw,r_net
2016-06-08 05:00:00,13.0960632324,0.0,0.0,294.913146973,376.646240234,0.985343813896,-15.4881858826,67.0030288696,285.671020508,0.00725434254855,-81.7330932617,-81.7330932617
2016-06-08 06:00:00,12.777154541,19.3028068542,3.35557150841,293.243560791,373.606933594,3.49285840988,-12.0188789368,57.6710090637,285.471740723,0.00722491787747,-80.3633728027,-64.4161374569
2016-06-08 07:00:00,14.3413024902,186.117782593,32.3544311523,296.095275879,386.839691162,33.840713501,24.7506732941,3.47842717171,288.273162842,0.00763624859974,-90.7444152832,63.0189361572
2016-06-08 08:00:00,16.408807373,383.926300049,66.7411651611,302.007568359,404.860321045,81.8797302246,76.5796203613,-42.7045783997,291.499755859,0.00766949309036,-102.852752686,214.332382202
2016-06-08 09:00:00,17.8136230469,577.590148926,100.407432556,308.23248291,420.302398682,124.703781128,139.826675415,-78.8290786743,294.328857422,0.00800315849483,-112.069915771,365.112800598
2016-06-08 10:00:00,19.1895996094,749.565246582,130.30329895,313.931762695,433.785308838,179.105834961,193.787628174,-98.0453643799,296.512664795,0.007234797813,-119.853546143,499.408401489
2016-06-08 11:00:00,17.7618347168,108.450294495,18.8528404236,372.660400391,410.933380127,58.2048149109,32.187915802,49.7536239624,291.562805176,0.00711195450276,-38.2729797363,51.3244743347
2016-06-08 12:00:00,18.2049499512,162.290557861,28.212348938,363.025268555,439.02432251,70.1225280762,44.0812568665,43.7215957642,292.256469727,0.00751779414713,-75.9990539551,58.0791549683
2016-06-08 13:00:00,20.2957092285,1020.28741455,177.365234375,311.961517334,445.479797363,257.437957764,298.838409424,-119.848823547,298.225219727,0.00661808764562,-133.518280029,709.403900146
2016-06-08 14:00:00,20.3416992188,1006.9508667,175.046875,307.622741699,444.979949951,266.64755249,311.793579102,-81.2783966064,298.058837891,0.00602291710675,-137.357208252,694.546783447
2016-06-08 15:00:00,20.4327941895,933.720214844,162.316558838,306.08782959,443.776855469,256.76675415,281.959625244,-60.107460022,297.850158691,0.00564440013841,-137.689025879,633.714630127
2016-06-08 16:00:00,20.2923522949,808.743896484,140.590820312,305.213317871,440.059661865,233.425491333,235.911117554,-32.4468078613,297.090515137,0.00543487211689,-134.846343994,533.306732178
2016-06-08 17:00:00,19.8550354004,644.998901367,112.125640869,302.382202148,432.514190674,200.537368774,176.540466309,0.0182523727417,295.721130371,0.0052799959667,-130.131988525,402.741271973
2016-06-08 18:00:00,19.2687927246,451.187805176,78.4338226318,301.891662598,424.191253662,147.53515625,106.529899597,23.7151699066,294.292358398,0.00554149830714,-122.299591064,250.454391479
2016-06-08 19:00:00,18.3780456543,247.812423706,43.0793457031,302.223876953,414.76272583,85.6795654297,42.8431777954,49.5903625488,292.503143311,0.00590102840215,-112.538848877,92.194229126
2016-06-08 20:00:00,16.9162536621,62.9103927612,10.9362516403,300.736663818,401.552459717,29.1173477173,-1.86901473999,81.2795791626,290.011657715,0.00594217143953,-100.815795898,-48.8416547775
2016-06-08 21:00:00,15.4712463379,0.0,0.0,296.291107178,390.289215088,4.40117263794,-15.6213283539,85.7866821289,288.180969238,0.00547926267609,-93.9981079102,-93.9981079102
2016-06-08 22:00:00,14.765222168,0.0,0.0,292.311859131,385.410888672,5.06254863739,-23.218793869,76.9433288574,287.358123779,0.0051970933564,-93.099029541,-93.099029541
2016-06-08 23:00:00,14.1176086426,0.0,0.0,288.61114502,381.600402832,5.71845626831,-28.5341262817,71.3107528687,286.672912598,0.00493263313547,-92.9892578125,-92.9892578125
2016-06-09 00:00:00,13.2355895996,0.0,0.0,285.703063965,376.983306885,4.42549228668,-27.3231582642,68.3707199097,285.717010498,0.00488206138834,-91.2802429199,-91.2802429199
2016-06-09 01:00:00,12.2255187988,0.0,0.0,282.667602539,371.589904785,3.12927079201,-23.9754600525,67.536529541,284.673706055,0.00493488041684,-88.9223022461,-88.9223022461
2016-06-09 02:00:00,11.3986755371,0.0,0.0,280.319580078,367.51751709,2.71751213074,-23.1011886597,66.0685806274,283.87411499,0.00495991948992,-87.1979370117,-87.1979370117
2016-06-09 03:00:00,11.1725402832,0.0,0.0,279.900939941,365.458740234,2.70351219177,-25.9892864227,61.4138870239,283.585021973,0.00494238268584,-85.557800293,-85.557800293
2016-06-09 04:00:00,11.0485778809,0.0,0.0,280.331939697,364.211547852,2.62841868401,-28.1167411804,57.0994720459,283.395568848,0.00493304664269,-83.8796081543,-83.8796081543
2016-06-09 05:00:00,10.9027038574,0.0,0.0,280.887237549,363.333435059,2.49138402939,-29.0642528534,53.8349494934,283.202819824,0.00493127619848,-82.4461975098,-82.4461975098
2016-06-09 06:00:00,10.8606506348,19.9045009613,3.46016764641,280.958679199,362.317962646,8.08085155487,-28.0411891937,44.1895217896,283.218536377,0.00497742462903,-81.3592834473,-64.9149501324
2016-06-09 07:00:00,12.6870361328,188.744003296,32.8109779358,283.519256592,374.796508789,42.638256073,8.55506324768,-8.09483718872,286.052337646,0.00551881222054,-91.2772521973,64.6557731628
2016-06-09 08:00:00,14.5715881348,388.774230957,67.5839233398,287.563476562,391.963317871,81.2929229736,69.3672409058,-54.3373222351,289.362609863,0.0061506149359,-104.399841309,216.790466309
2016-06-09 09:00:00,16.286706543,585.564758301,101.793716431,292.438568115,408.336853027,131.618621826,133.263595581,-85.281288147,292.176269531,0.00603990396485,-115.898284912,367.872756958
2016-06-09 10:00:00,17.6281677246,760.214477539,132.154541016,296.875427246,422.110992432,175.250442505,199.276275635,-103.930091858,294.515869141,0.00613617803901,-125.235565186,502.824371338
2016-06-09 11:00:00,18.5052734375,898.52722168,156.198608398,300.18637085,432.027709961,211.165985107,259.597015381,-109.440109253,296.107971191,0.00614548195153,-131.841339111,610.48727417
2016-06-09 12:00:00,19.5878845215,989.189941406,171.959274292,304.035827637,441.131835938,238.326568604,291.828369141,-113.898231506,297.720214844,0.00621892046183,-137.096008301,680.134658813
2016-06-09 13:00:00,20.716973877,1026.22338867,178.397140503,308.233947754,448.897460938,258.050628662,302.406555176,-107.966873169,298.931762695,0.00627830717713,-140.663513184,707.162734985
2016-06-09 14:00:00,21.7226501465,1005.99414062,174.880477905,312.613006592,453.875762939,266.021911621,289.361663818,-95.1808166504,299.68170166,0.00630061794072,-141.262756348,689.850906372
2016-06-09 15:00:00,22.3142333984,930.128662109,161.692169189,316.043884277,455.306732178,258.092834473,258.20993042,-75.3774414062,299.798461914,0.0062726829201,-139.2628479,629.17364502
2016-06-09 16:00:00,22.6658874512,804.527770996,139.857910156,318.72958374,453.672363281,235.558837891,208.925811768,-51.461769104,299.444091797,0.00627636956051,-134.942779541,529.727081299
2016-06-09 17:00:00,22.892755127,639.347045898,111.143104553,321.096954346,449.654174805,201.764434814,146.037017822,-24.0452919006,298.696899414,0.00631898827851,-128.557220459,399.646720886
2016-06-09 18:00:00,22.454095459,448.136505127,77.9034042358,320.746063232,441.634521484,153.62399292,83.5340957642,8.0330657959,297.22052002,0.00650130305439,-120.888458252,249.344642639
2016-06-09 19:00:00,21.4007202148,247.627197266,43.0471382141,318.416992188,430.793640137,89.3363494873,29.2801780701,38.8560638428,295.241607666,0.00706332130358,-112.376647949,92.2034111023
2016-06-09 20:00:00,19.5252929688,63.9233474731,11.1123390198,314.060791016,415.879241943,24.2371864319,-4.5223865509,72.2278060913,292.516082764,0.00741805881262,-101.818450928,-49.0074424744
2016-06-09 21:00:00,17.5250183105,0.0,0.0,308.232910156,400.787445068,2.26668286324,-15.0026283264,80.7662582397,290.059143066,0.00696994131431,-92.5545349121,-92.5545349121
2016-06-09 22:00:00,16.3265625,0.0,0.0,304.099945068,393.509277344,2.24628543854,-17.9525222778,73.8979034424,288.748535156,0.00653103971854,-89.4093322754,-89.4093322754
2016-06-09 23:00:00,15.1585327148,0.0,0.0,300.065551758,386.959686279,2.06793880463,-17.9871063232,70.6631774902,287.553833008,0.00613492820412,-86.8941345215,-86.8941345215
2016-06-10 00:00:00,13.6070495605,0.0,0.0,296.992767334,378.957061768,0.996085524559,-11.6564807892,70.2588500977,285.9765625,0.00587394973263,-81.9642944336,-81.9642944336
2016-06-10 01:00:00,13.2904296875,0.0,0.0,295.798492432,376.102996826,1.15150618553,-14.8168334961,65.6093902588,285.576751709,0.0057749194093,-80.3045043945,-80.3045043945
2016-06-10 02:00:00,12.3711181641,0.0,0.0,293.700012207,371.530456543,0.809305667877,-12.7925510406,64.5218582153,284.680969238,0.0057200579904,-77.8304443359,-77.8304443359
2016-06-10 03:00:00,11.2948547363,0.0,0.0,290.45916748,367.378662109,0.617117702961,-11.1818828583,64.592048645,283.730224609,0.00567632075399,-76.9194946289,-76.9194946289
2016-06-10 04:00:00,9.78148803711,0.0,0.0,286.123687744,359.768188477,0.113507136703,-6.79488420486,66.294921875,282.38394165,0.00565924169496,-73.6445007324,-73.6445007324
2016-06-10 05:00:00,9.22719726563,0.0,0.0,283.534790039,356.559814453,0.0281027257442,-7.64862680435,64.4644088745,281.762329102,0.00562462816015,-73.0250244141,-73.0250244141
2016-06-10 06:00:00,9.78881225586,19.9627685547,3.47029900551,281.287902832,354.610107422,1.53489017487,-9.88256835938,51.5278396606,282.32409668,0.0056884069927,-73.3222045898,-56.8297350407
2016-06-10 07:00:00,12.7588745117,189.381973267,32.9218788147,284.148651123,376.208557129,34.4475288391,14.9966125488,-8.83536338806,286.338928223,0.00618941895664,-92.0599060059,64.400188446
2016-06-10 08:00:00,14.777520752,392.512664795,68.2338104248,286.478546143,393.946228027,83.0157089233,70.585395813,-52.2920036316,289.530578613,0.00605500489473,-107.467681885,216.811172485
2016-06-10 09:00:00,16.3809753418,592.763244629,103.045051575,288.690979004,409.448242188,129.426513672,133.156463623,-87.4791183472,292.457214355,0.00596328033134,-120.757263184,368.960929871
2016-06-10 10:00:00,18.1087280273,771.656738281,134.14364624,292.307983398,425.634429932,177.682723999,190.275756836,-110.5676651,295.17980957,0.00587050011382,-133.326446533,504.186645508
2016-06-10 11:00:00,19.3616271973,914.156494141,158.915603638,294.884338379,437.785583496,218.186004639,240.451782227,-121.133651733,297.215576172,0.00570251792669,-142.901245117,612.339645386
2016-06-10 12:00:00,20.5091186523,1006.11767578,174.901992798,299.511688232,448.369873047,244.358001709,274.181488037,-125.066589355,298.98046875,0.0059221284464,-148.858184814,682.357498169
2016-06-10 13:00:00,21.6355529785,1041.60046387,181.070281982,305.729888916,457.124450684,260.129943848,286.676483154,-119.905731201,300.32925415,0.00620220834389,-151.394561768,709.135620117
2016-06-10 14:00:00,22.5725952148,1019.64758301,177.254013062,311.507080078,462.253692627,264.525848389,278.722686768,-104.970756531,301.043121338,0.0064061768353,-150.746612549,691.646957397
2016-06-10 15:00:00,23.3377319336,941.113464355,163.601745605,316.836486816,464.437164307,254.019058228,247.499603271,-86.1876678467,301.353240967,0.00658229086548,-147.60067749,629.91104126
2016-06-10 16:00:00,23.9526916504,812.85144043,141.304916382,321.908721924,464.523742676,229.249435425,197.690093994,-63.5610694885,301.278320312,0.00674012675881,-142.615020752,528.931503296
2016-06-10 17:00:00,24.4518371582,644.73840332,112.080368042,327.425506592,462.2940979,191.62928772,136.082458496,-37.6692237854,300.831542969,0.00690806144848,-134.868591309,397.78944397
2016-06-10 18:00:00,24.452142334,449.451751709,78.1320571899,332.750701904,456.408172607,140.504547119,76.1934127808,-6.76505088806,299.743835449,0.00722201587632,-123.657470703,247.662223816
2016-06-10 19:00:00,23.9281860352,246.779998779,42.8998680115,336.729492188,447.919799805,72.7483139038,24.0952796936,20.5801944733,298.260498047,0.00770311523229,-111.190307617,92.6898231506
2016-06-10 20:00:00,21.1061645508,63.7555198669,11.0831680298,338.663024902,435.109985352,9.7327299118,13.3015375137,66.9575958252,295.377258301,0.00836355052888,-96.4469604492,-43.7746086121
2016-06-10 21:00:00,20.6321350098,0.0,0.0,336.139678955,413.900054932,2.23349046707,-11.4948406219,73.5509262085,293.126708984,0.00786341074854,-77.7603759766,-77.7603759766
2016-06-10 22:00:00,18.5480285645,0.0,0.0,334.526184082,406.391113281,0.62321460247,-6.05426597595,68.4397888184,291.217895508,0.00861370842904,-71.8649291992,-71.8649291992
2016-06-10 23:00:00,18.3598876953,0.0,0.0,332.2081604,403.93951416,1.3113437891,-13.2335033417,61.382686615,290.840545654,0.00851476751268,-71.7313537598,-71.7313537598
2016-06-11 00:00:00,18.1001220703,0.0,0.0,334.871337891,402.602203369,1.01462471485,-13.7895069122,54.3393859863,290.346008301,0.00830322876573,-67.7308654785,-67.7308654785
2016-06-11 01:00:00,17.8958374023,0.0,0.0,337.098114014,401.145263672,1.06291604042,-14.937084198,49.3307876587,290.109924316,0.00836876221001,-64.0471496582,-64.0471496582
2016-06-11 02:00:00,17.7768188477,0.0,0.0,337.191497803,399.796264648,1.63596153259,-19.9785518646,44.8217887878,290.092773438,0.00860587880015,-62.6047668457,-62.6047668457
2016-06-11 03:00:00,17.3655639648,0.0,0.0,339.794158936,398.782073975,1.35259842873,-18.4280033112,41.8218154907,289.754241943,0.00890374649316,-58.9879150391,-58.9879150391
2016-06-11 04:00:00,16.9628540039,0.0,0.0,350.049560547,398.753448486,1.70293486118,-13.9972305298,36.81300354,289.595611572,0.00891082081944,-48.7038879395,-48.7038879395
2016-06-11 05:00:00,16.7229248047,0.0,0.0,345.655670166,396.702392578,2.08103299141,-18.2986927032,35.8772163391,289.360626221,0.0089247925207,-51.0467224121,-51.0467224121
2016-06-11 06:00:00,16.5090881348,18.1751918793,3.1595480442,348.020629883,395.613677979,6.97937297821,-13.318775177,28.5923862457,289.291503906,0.00902812741697,-47.5930480957,-32.5774042606
2016-06-11 07:00:00,17.9150634766,175.720550537,30.5469970703,352.657592773,406.325805664,40.9324607849,24.0496940613,-17.826253891,291.706970215,0.00954877585173,-53.6682128906,91.5053405762
2016-06-11 08:00:00,21.11171875,365.58795166,63.553276062,362.70980835,428.383422852,90.2092132568,63.765007019,-68.1773300171,295.778106689,0.010626507923,-65.673614502,236.361061096
