,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX,TSK,QVAPOR,net_lw,r_net
2016-05-28 01:00:00,21.4871154785,0.0,0.0,377.151733398,416.379577637,5.37315654755,-29.7567520142,14.6691465378,293.161102295,0.0120302503929,-39.2278442383,-39.2278442383
2016-05-28 02:00:00,20.9467102051,0.0,0.0,373.473114014,413.770935059,4.58855056763,-29.5280857086,14.974316597,292.675811768,0.0120137035847,-40.2978210449,-40.2978210449
2016-05-28 03:00:00,20.6441589355,0.0,0.0,371.397216797,411.386413574,3.69252252579,-27.9040088654,15.1817989349,292.215240479,0.011911063455,-39.9891967773,-39.9891967773
2016-05-28 04:00:00,20.2253967285,0.0,0.0,369.527160645,408.039093018,2.25519013405,-22.5586833954,17.0609722137,291.506408691,0.0118310879916,-38.511932373,-38.511932373
2016-05-28 05:00:00,19.7135559082,0.0,0.0,368.147949219,404.876373291,2.1422226429,-22.2401428223,16.5755271912,291.126312256,0.0116145368665,-36.7284240723,-36.7284240723
2016-05-28 06:00:00,19.1158081055,7.35476493835,1.06389319897,366.862854004,401.079956055,3.15694212914,-13.9514007568,17.6929607391,290.532653809,0.0113965421915,-34.2171020508,-27.9262303114
2016-05-28 07:00:00,20.5879150391,158.915283203,22.9876689911,367.465209961,417.243652344,66.319442749,9.02051544189,-7.48914194107,294.082672119,0.0118463831022,-49.7784423828,86.1491718292
2016-05-28 08:00:00,22.9455505371,350.541564941,50.7070922852,374.481994629,435.873321533,163.703933716,43.0335044861,-28.4594345093,297.399841309,0.0117622204125,-61.3913269043,238.443145752
2016-05-28 09:00:00,25.0638366699,541.458190918,78.3238601685,380.715576172,455.241821289,255.628936768,83.9821472168,-46.6150741577,300.630187988,0.0120599167421,-74.5262451172,388.608085632
2016-05-28 10:00:00,27.1482788086,712.734375,103.099586487,386.984039307,473.14730835,342.614318848,118.565139771,-60.7579879761,303.516906738,0.0125037059188,-86.163269043,523.47151947
2016-05-28 11:00:00,28.8138061523,848.846679688,122.788711548,393.089447021,489.008453369,405.84387207,150.727478027,-71.9987030029,306.156219482,0.0133697884157,-95.9190063477,630.138961792
2016-05-28 12:00:00,30.206048584,937.861206055,135.664978027,399.634796143,501.293579102,456.886871338,167.246887207,-76.3047485352,307.873779297,0.0137341730297,-101.658782959,700.537445068
2016-05-28 13:00:00,31.1446777344,974.192443848,140.920425415,403.087036133,505.9503479,488.813690186,166.86076355,-74.2575073242,308.635864258,0.0133267054334,-102.863311768,730.408706665
2016-05-28 14:00:00,31.5140319824,953.03137207,137.859390259,407.848724365,507.687713623,501.864715576,152.231262207,-64.8029632568,308.163726807,0.0125214001164,-99.8389892578,715.332992554
2016-05-28 15:00:00,31.0741516113,877.712890625,126.964324951,407.986938477,503.278839111,461.455657959,142.308151245,-55.0396194458,307.474914551,0.0136571740732,-95.2919006348,655.456665039
